landslide_id,latitude,longitude,date,state,district,rainfall_24h,rainfall_3day,rainfall_7day,rainfall_30day,elevation,slope,aspect,curvature,land_cover,soil_type,geology,historical_landslide_density,landslide,data_source
LS-NER-15910,27.7104,95.3618,2024-07-17,Assam,Cachar,4.0,27.4,46.7,194.0,444.0,16.9,216.6,0.32,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,0.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15911,27.5967,89.9853,2023-10-12,Assam,Cachar,4.0,21.3,42.8,177.4,228.0,19.9,151.4,0.443,Agriculture,Alluvial Soil,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15912,26.3638,94.6009,2020-10-06,Assam,Cachar,17.3,54.9,69.6,169.1,50.0,13.7,198.8,0.554,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,1.7,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15913,25.8016,89.7135,2021-10-09,Assam,Cachar,66.2,100.5,113.1,153.1,203.0,10.3,213.9,0.272,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,3.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15914,26.5657,92.4697,2023-09-25,Assam,Cachar,0.7,14.1,86.5,129.0,415.0,7.4,263.4,0.516,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,1.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15915,26.1809,94.607,2024-07-04,Assam,Cachar,32.5,38.7,110.9,232.7,50.0,11.9,134.0,0.386,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,3.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15916,25.8512,94.3896,2024-06-11,Assam,Cachar,9.7,37.2,75.0,128.1,50.0,10.9,332.8,0.481,Agriculture,Alluvial Soil,Granitic Gneiss & Alluvium,2.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15917,26.0366,94.4649,2021-07-22,Assam,Cachar,3.3,42.0,60.4,124.0,159.0,19.8,247.0,0.171,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,1.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15918,27.1933,94.8101,2024-06-07,Assam,Cachar,39.1,52.0,130.0,184.3,82.0,13.7,211.9,0.317,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,2.7,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15919,26.5666,93.9237,2021-07-09,Assam,Cachar,13.2,39.0,86.3,241.0,50.0,11.2,237.7,0.694,Grassland,Alluvial Soil,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15920,26.5626,93.2102,2021-06-01,Assam,Cachar,29.3,58.3,90.9,204.1,191.0,12.1,119.7,0.628,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,3.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15921,25.9062,94.0028,2025-10-14,Assam,Cachar,6.7,47.9,123.3,248.6,144.0,15.6,119.5,0.679,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,1.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15922,27.8965,93.5846,2022-10-26,Assam,Cachar,4.6,40.9,75.4,112.1,58.0,18.1,51.6,0.49,Agriculture,Lateritic Soil,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15923,27.2948,95.0259,2025-07-12,Assam,Cachar,77.4,93.4,128.5,225.5,118.0,18.8,224.9,0.232,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,2.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15924,27.4709,93.0612,2025-07-06,Assam,Cachar,9.2,43.8,88.3,224.3,145.0,13.6,23.3,0.618,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,0.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15925,27.781,95.1064,2025-07-15,Assam,Cachar,0.8,13.3,84.9,234.3,274.0,15.9,259.0,0.523,Dense Forest,Alluvial Soil,Granitic Gneiss & Alluvium,4.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15926,27.6895,90.7524,2024-05-10,Assam,Cachar,1.8,8.3,32.2,85.5,50.0,11.4,92.3,0.58,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,3.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15927,26.2661,90.7265,2022-10-13,Assam,Cachar,6.8,19.2,64.0,154.1,50.0,15.2,181.4,0.724,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,2.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15928,26.5331,90.06,2023-09-14,Assam,Cachar,20.1,58.5,113.5,281.3,239.0,10.9,31.8,0.477,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,2.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15929,26.557,95.7073,2025-08-02,Assam,Cachar,2.8,34.6,91.5,136.5,50.0,6.4,318.4,0.528,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,0.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15930,27.4542,91.1728,2021-05-17,Assam,Cachar,12.5,25.0,88.8,141.4,182.0,3.6,26.2,0.783,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,2.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15931,27.248,93.6459,2023-09-26,Assam,Cachar,33.7,68.0,101.8,185.0,241.0,19.9,46.9,0.482,Agriculture,Sandy Loam,Granitic Gneiss & Alluvium,1.7,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15932,26.4629,94.9264,2020-07-05,Assam,Cachar,18.9,33.0,61.8,151.3,50.0,18.4,312.7,0.642,Grassland,Clay Loam,Granitic Gneiss & Alluvium,1.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15933,27.2004,93.1976,2022-09-27,Assam,Cachar,43.0,66.9,85.0,252.4,263.0,21.7,137.1,0.534,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,1.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15934,27.7832,91.5592,2023-07-10,Assam,Cachar,14.2,29.0,90.3,195.8,50.0,11.5,200.0,0.67,Grassland,Lateritic Soil,Granitic Gneiss & Alluvium,2.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15935,26.7074,92.0341,2022-08-23,Assam,Cachar,1.6,18.9,54.2,189.9,199.0,17.6,278.2,0.31,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,3.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15936,26.25,90.2998,2022-09-16,Assam,Cachar,2.4,40.0,54.5,167.0,228.0,7.9,348.0,0.511,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15937,26.2198,94.6017,2020-09-11,Assam,Cachar,12.0,24.3,66.9,129.5,156.0,20.2,107.1,0.254,Grassland,Alluvial Soil,Granitic Gneiss & Alluvium,2.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15938,25.821,92.0843,2023-08-25,Assam,Cachar,2.9,31.8,91.5,127.5,50.0,14.0,188.7,0.487,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15939,26.4942,91.586,2024-06-25,Assam,Cachar,10.9,21.8,59.3,155.2,242.0,12.3,224.1,0.176,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,1.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15940,26.1223,89.9353,2022-09-26,Assam,Cachar,15.9,39.4,63.1,162.6,114.0,12.5,280.1,0.519,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,2.4,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15941,26.6139,91.0975,2021-09-10,Assam,Cachar,34.6,48.9,82.5,194.3,254.0,10.3,167.3,0.236,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,0.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15942,25.9366,93.1547,2023-10-07,Assam,Cachar,2.6,24.9,40.7,154.3,199.0,13.4,69.9,0.452,Agriculture,Red Sandy Soil,Granitic Gneiss & Alluvium,1.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15943,26.1002,92.4299,2022-06-08,Assam,Cachar,5.6,35.5,49.5,139.8,110.0,18.6,9.8,0.111,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,2.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15944,27.8328,92.5666,2023-08-10,Assam,Cachar,35.4,46.8,74.7,190.4,50.0,9.7,167.1,0.745,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,1.7,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15945,26.5068,92.9427,2020-06-08,Assam,Cachar,24.7,61.0,116.2,170.0,60.0,9.4,327.8,0.284,Agriculture,Alluvial Soil,Granitic Gneiss & Alluvium,0.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15946,26.6993,91.0581,2022-09-16,Assam,Cachar,1.9,18.9,48.0,221.9,176.0,14.8,152.0,0.784,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,1.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15947,27.2112,95.9136,2020-09-20,Assam,Cachar,17.9,40.5,74.6,215.8,203.0,15.7,49.3,0.48,Grassland,Red Sandy Soil,Granitic Gneiss & Alluvium,0.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15948,27.6961,95.1982,2022-09-06,Assam,Cachar,7.1,46.0,111.7,278.2,271.0,19.3,337.5,0.543,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,0.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15949,27.5804,95.7302,2024-06-21,Assam,Cachar,2.7,36.4,51.5,196.9,50.0,15.8,126.1,0.14,Agriculture,Sandy Loam,Granitic Gneiss & Alluvium,2.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15950,27.3105,93.156,2020-06-27,Assam,Cachar,1.9,39.5,84.7,176.4,50.0,8.6,211.9,0.134,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,1.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15951,26.0373,94.9139,2025-06-04,Assam,Cachar,1.1,38.3,96.0,228.0,213.0,16.1,199.0,0.695,Agriculture,Sandy Loam,Granitic Gneiss & Alluvium,0.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15952,25.9534,91.137,2022-09-21,Assam,Cachar,56.9,77.7,147.0,199.2,50.0,9.1,340.3,0.721,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,1.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15953,25.972,90.0187,2021-10-02,Assam,Cachar,8.5,40.6,115.2,155.2,50.0,13.8,211.0,0.207,Grassland,Lateritic Soil,Granitic Gneiss & Alluvium,1.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15954,27.0025,94.3767,2023-05-20,Assam,Cachar,32.5,53.2,71.7,148.8,50.0,12.3,299.6,0.304,Dense Forest,Alluvial Soil,Granitic Gneiss & Alluvium,0.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15955,26.6956,94.9155,2025-09-09,Assam,Cachar,16.1,52.9,89.4,140.1,50.0,13.7,309.7,0.108,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,2.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15956,26.7708,91.0512,2025-08-22,Assam,Cachar,50.9,64.3,111.1,193.6,50.0,16.3,159.5,0.577,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,2.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15957,27.0453,90.368,2025-06-06,Assam,Cachar,4.0,25.5,76.1,227.7,517.0,10.7,164.2,0.342,Agriculture,Alluvial Soil,Granitic Gneiss & Alluvium,1.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15958,27.351,93.4203,2021-07-06,Assam,Cachar,34.6,61.9,111.6,237.9,151.0,15.3,261.8,0.127,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,1.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15959,27.5699,91.8358,2024-08-14,Assam,Cachar,38.0,73.7,102.1,201.5,223.0,14.4,84.2,0.584,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,1.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15960,26.8779,94.9694,2023-09-23,Assam,Cachar,21.6,41.5,104.5,239.1,104.0,10.7,306.0,0.423,Agriculture,Lateritic Soil,Granitic Gneiss & Alluvium,0.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15961,26.5597,90.7597,2025-05-12,Assam,Cachar,2.7,31.7,68.6,150.9,145.0,13.0,331.9,0.492,Dense Forest,Alluvial Soil,Granitic Gneiss & Alluvium,2.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15962,26.5649,92.4927,2024-10-02,Assam,Cachar,36.9,69.5,127.6,299.6,50.0,18.5,236.9,0.678,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,1.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15963,26.8272,95.1771,2024-06-03,Assam,Cachar,41.2,47.4,97.4,198.7,50.0,16.5,355.7,0.769,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,1.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15964,26.3307,91.2356,2022-10-27,Assam,Cachar,22.1,36.5,97.3,256.5,112.0,15.4,251.2,0.529,Agriculture,Red Sandy Soil,Granitic Gneiss & Alluvium,1.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15965,27.4471,92.6334,2025-06-20,Assam,Cachar,12.5,38.0,53.2,92.2,173.0,14.5,324.4,0.261,Dense Forest,Alluvial Soil,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15966,27.3241,92.9081,2020-05-07,Assam,Cachar,10.3,49.0,115.7,180.4,50.0,15.0,163.8,0.479,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,1.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15967,26.329,89.9464,2025-08-18,Assam,Cachar,5.1,19.4,41.8,80.9,50.0,15.3,200.5,0.72,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15968,27.4445,94.8676,2021-09-16,Assam,Cachar,2.0,10.8,33.3,70.8,365.0,13.7,173.6,0.267,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,1.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15969,27.0817,93.5423,2025-09-26,Assam,Cachar,1.7,35.2,47.7,203.1,181.0,12.9,70.9,0.155,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,3.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15970,26.0778,92.8858,2025-09-23,Assam,Cachar,1.2,32.0,62.0,241.9,198.0,20.6,30.3,0.415,Agriculture,Lateritic Soil,Granitic Gneiss & Alluvium,3.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15971,27.1498,92.6161,2023-07-15,Assam,Cachar,55.0,91.8,118.7,172.6,50.0,12.6,47.9,0.634,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,2.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15972,26.8678,95.1788,2025-06-18,Assam,Cachar,76.3,88.5,108.6,186.0,151.0,13.4,300.8,0.404,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,2.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15973,27.3994,91.0388,2025-09-10,Assam,Cachar,71.7,97.3,126.8,303.1,255.0,13.8,238.4,0.472,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,4.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15974,26.4566,95.3853,2022-05-18,Assam,Cachar,7.5,43.2,99.6,264.3,125.0,19.4,321.8,0.753,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,1.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15975,26.5878,93.6967,2022-10-02,Assam,Cachar,11.7,31.9,68.7,223.6,50.0,11.2,235.0,0.675,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,0.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15976,27.6182,89.7114,2022-08-25,Assam,Cachar,9.2,25.1,39.0,88.6,227.0,18.0,241.5,0.228,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,2.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15977,26.2242,91.2408,2024-09-24,Assam,Cachar,19.4,57.8,92.6,167.2,194.0,14.9,177.3,0.2,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,2.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15978,27.2268,93.379,2023-09-01,Assam,Cachar,12.4,19.9,48.2,127.6,50.0,17.7,309.5,0.208,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,0.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15979,26.6537,92.1923,2025-10-05,Assam,Cachar,16.3,30.2,88.8,172.5,243.0,14.4,115.0,0.558,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,1.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15980,27.8221,91.2961,2022-08-25,Assam,Cachar,4.5,42.0,59.1,216.0,50.0,15.1,325.7,0.298,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,2.7,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15981,26.6821,92.5371,2024-09-10,Assam,Cachar,33.3,73.9,141.2,189.8,50.0,19.3,340.9,0.154,Agriculture,Lateritic Soil,Granitic Gneiss & Alluvium,2.3,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15982,27.4832,93.8579,2022-06-19,Assam,Cachar,17.6,45.1,101.5,153.4,206.0,20.5,65.5,0.545,Dense Forest,Alluvial Soil,Granitic Gneiss & Alluvium,2.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15983,25.9274,94.1023,2022-10-26,Assam,Cachar,1.6,28.9,90.4,232.7,219.0,9.7,218.4,0.457,Dense Forest,Sandy Loam,Granitic Gneiss & Alluvium,2.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15984,27.6751,92.1732,2022-10-12,Assam,Cachar,11.1,51.8,64.7,145.1,50.0,13.1,203.0,0.46,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,0.4,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15985,27.0518,92.0416,2023-10-11,Assam,Cachar,24.8,35.4,51.3,177.4,50.0,7.1,123.9,0.279,Agriculture,Sandy Loam,Granitic Gneiss & Alluvium,2.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15986,27.7213,89.7992,2022-09-12,Assam,Cachar,4.5,19.2,91.8,268.8,153.0,14.2,39.3,0.727,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,2.7,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15987,26.6464,95.8838,2025-07-14,Assam,Cachar,1.8,39.7,99.4,202.3,50.0,13.2,149.1,0.451,Agriculture,Red Sandy Soil,Granitic Gneiss & Alluvium,3.5,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15988,27.8221,94.6881,2025-06-11,Assam,Cachar,6.5,18.7,31.2,206.8,50.0,20.7,257.3,0.699,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,1.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15989,26.2177,90.4713,2021-09-06,Assam,Cachar,3.3,43.4,118.9,283.8,108.0,22.0,176.8,0.223,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,2.4,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15990,25.9004,91.8112,2024-09-22,Assam,Cachar,15.6,38.8,71.2,169.7,228.0,13.4,89.7,0.365,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,1.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15991,25.9446,94.5319,2021-07-10,Assam,Cachar,33.6,58.5,116.8,264.8,50.0,14.4,273.4,0.457,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,3.4,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15992,27.3561,95.3509,2020-09-10,Assam,Cachar,5.9,31.5,87.7,197.2,50.0,17.3,219.8,0.389,Dense Forest,Lateritic Soil,Granitic Gneiss & Alluvium,2.1,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15993,26.0202,92.9624,2020-07-17,Assam,Cachar,12.4,27.5,103.2,250.2,50.0,11.7,221.3,0.75,Dense Forest,Red Sandy Soil,Granitic Gneiss & Alluvium,2.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15994,26.2313,91.1929,2024-09-24,Assam,Cachar,7.6,20.1,70.0,209.3,207.0,13.3,78.9,0.584,Dense Forest,Clay Loam,Granitic Gneiss & Alluvium,1.4,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15995,26.6638,95.2738,2023-07-05,Assam,Cachar,35.5,44.3,96.2,274.6,105.0,8.0,45.1,0.531,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,0.7,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15996,26.7724,90.8812,2022-06-20,Assam,Cachar,32.9,65.4,93.7,196.2,50.0,9.8,195.6,0.71,Grassland,Red Sandy Soil,Granitic Gneiss & Alluvium,0.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15997,26.0707,95.269,2024-09-01,Assam,Cachar,18.0,55.5,75.7,230.7,294.0,5.7,345.4,0.516,Agriculture,Clay Loam,Granitic Gneiss & Alluvium,4.9,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15998,27.7171,92.4787,2022-05-23,Assam,Cachar,40.6,79.7,102.7,191.4,362.0,10.1,18.2,0.404,Agriculture,Alluvial Soil,Granitic Gneiss & Alluvium,0.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-15999,27.6678,90.9376,2020-07-26,Assam,Cachar,28.6,44.5,83.3,169.0,78.0,13.8,170.4,0.441,Grassland,Clay Loam,Granitic Gneiss & Alluvium,3.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-16000,27.7171,92.2587,2020-08-09,Assam,Cachar,36.5,47.1,78.0,202.5,50.0,16.7,128.7,0.285,Grassland,Lateritic Soil,Granitic Gneiss & Alluvium,3.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-16001,25.0083,90.4936,2025-05-03,Meghalaya,East Khasi Hills (Shillong/Cherrapunji),60.0,219.1,658.2,1180.1,1470.0,51.6,237.6,-0.746,Agriculture,Red Sandy Soil,Sandstone & Conglomerate,4.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-16002,25.6547,91.7337,2023-07-22,Meghalaya,East Khasi Hills (Shillong/Cherrapunji),60.0,431.3,917.2,1452.2,1561.0,49.0,333.6,-0.773,Built-up Settlement,Lateritic Soil,Sandstone & Conglomerate,9.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-16003,25.4809,91.2382,2023-07-19,Meghalaya,East Khasi Hills (Shillong/Cherrapunji),60.0,369.2,797.8,1652.0,1494.0,52.0,282.9,-0.687,Barren Slope,Sandy Loam,Sandstone & Conglomerate,5.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
