rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,zone_id
3.6,53.6,64.6,16.8,285.64,0.56,1.3599999999999999,93.1,1.1,13,0,0.0,ZONE-HW02
16.9,32.5,166.6,6.5,275.4,0.32999999999999996,1.2999999999999998,62.2,0.24000000000000002,16,1,74.3,ZONE-HW05
10.7,85.9,203.1,11.9,288.12,0.37,1.58,91.9,0.39,12,1,69.8,ZONE-HW04
6.9,35.9,44.6,241.0,285.9,0.49,1.3599999999999999,91.5,1.11,13,1,34.6,ZONE-HW02
36.9,42.4,48.9,6.2,285.99,0.6,3.19,70.3,2.2,7,0,0.0,ZONE-HW03
36.0,42.5,69.4,41.7,262.25,0.41000000000000003,1.75,90.7,0.76,15,1,56.5,ZONE-RK04
13.7,15.9,28.8,187.7,263.48,0.41000000000000003,1.67,86.0,0.8300000000000001,15,1,51.2,ZONE-RK04
35.9,81.5,82.5,27.7,285.1,0.6699999999999999,2.89,72.4,2.18,7,0,0.0,ZONE-HW03
14.8,24.5,144.7,70.3,286.26,0.53,1.57,91.8,1.11,13,1,55.5,ZONE-HW02
1.1,73.0,231.2,5.7,274.78,0.37,1.4,64.8,0.23,16,1,71.5,ZONE-HW05
11.4,22.2,47.1,13.9,259.8,0.19999999999999998,1.33,69.6,0.12000000000000001,19,1,64.5,ZONE-RK03
12.9,108.0,143.0,6.1,264.77,0.53,1.79,91.5,0.61,14,1,72.1,ZONE-RK02
14.5,27.0,123.9,39.9,260.22,0.3,1.03,68.4,0.09000000000000001,19,1,67.7,ZONE-RK03
3.2,9.6,82.8,21.6,261.83,0.43000000000000005,1.87,90.7,0.75,15,1,53.5,ZONE-RK04
21.9,28.8,48.2,43.8,285.1,0.77,3.14,68.0,2.1900000000000004,7,0,0.0,ZONE-HW03
43.0,123.5,135.1,31.0,261.85,0.49,1.97,86.9,0.78,15,1,74.4,ZONE-RK04
2.4,23.8,54.7,161.7,262.66,0.39,1.87,87.7,0.77,15,1,58.1,ZONE-RK04
39.9,54.4,88.2,158.6,288.0,0.32,1.74,88.0,0.44,12,1,57.8,ZONE-HW04
24.7,24.8,44.1,38.3,288.44,0.31000000000000005,1.8,90.1,0.39,12,0,0.0,ZONE-HW04
3.9,10.6,12.5,72.2,275.99,0.37,1.23,64.5,0.18000000000000002,16,0,0.0,ZONE-HW05
4.6,6.2,19.3,113.3,274.24,0.36,1.46,65.2,0.15000000000000002,16,0,0.0,ZONE-HW05
28.6,48.4,75.3,266.7,288.66,0.31000000000000005,1.8199999999999998,91.0,0.42000000000000004,12,1,62.1,ZONE-HW04
3.4,10.7,28.0,13.3,285.43,0.7,3.06,69.6,2.16,7,0,0.0,ZONE-HW03
7.2,79.7,127.5,37.2,260.69,0.35,1.23,69.7,0.12000000000000001,19,1,70.7,ZONE-RK03
40.9,42.4,54.2,58.4,285.28,0.45,1.49,89.6,1.08,13,0,0.0,ZONE-HW02
14.3,15.5,41.3,73.3,264.92,0.54,1.7000000000000002,93.5,0.58,14,1,39.4,ZONE-RK02
18.0,48.5,67.8,6.9,286.57,0.54,1.53,91.6,1.1300000000000001,13,0,0.0,ZONE-HW02
8.4,12.5,160.0,45.1,260.04,0.21,1.3499999999999999,68.4,0.12000000000000001,19,1,70.3,ZONE-RK03
5.7,49.3,83.8,26.0,260.14,0.26,1.29,69.0,0.07,19,1,72.9,ZONE-RK03
25.1,85.7,141.6,3.4,259.29,0.26,1.15,68.8,0.05,19,1,69.6,ZONE-RK03
12.5,55.7,63.0,18.2,293.3,0.8,2.1500000000000004,95.1,0.09,17,1,30.5,ZONE-HW01
32.1,32.7,102.6,44.9,288.24,0.33,1.64,86.9,0.44,12,1,43.5,ZONE-HW04
8.9,9.1,94.7,31.2,285.76,0.59,1.56,93.2,1.1,13,0,0.0,ZONE-HW02
11.7,45.6,106.2,218.6,288.79,0.30000000000000004,1.88,88.1,0.38,12,1,65.7,ZONE-HW04
11.4,26.7,180.3,71.9,294.22,0.9500000000000001,2.0500000000000003,93.2,0.05,17,1,71.1,ZONE-HW01
5.3,9.4,101.8,31.5,268.68,0.8700000000000001,2.9099999999999997,75.1,0.27,6,0,0.0,ZONE-RK01
16.2,35.3,46.4,64.4,262.23,0.31000000000000005,1.85,90.7,0.8,15,1,45.6,ZONE-RK04
0.9,16.9,56.5,40.1,275.69,0.31,1.23,66.8,0.19,16,1,42.8,ZONE-HW05
20.7,73.5,147.3,2.8,262.01,0.45,1.8800000000000001,88.9,0.77,15,1,72.2,ZONE-RK04
3.2,26.3,162.8,126.1,287.35,0.5,1.6099999999999999,87.7,0.42000000000000004,12,1,71.5,ZONE-HW04
27.7,38.5,66.6,44.5,265.81,0.43,1.52,90.2,0.57,14,1,57.8,ZONE-RK02
2.6,3.5,150.3,19.3,287.93,0.41000000000000003,1.81,87.9,0.41000000000000003,12,1,54.7,ZONE-HW04
4.1,6.7,138.6,60.7,264.88,0.5,1.4400000000000002,92.5,0.61,14,1,68.2,ZONE-RK02
16.5,89.3,110.5,68.0,268.16,0.8700000000000001,2.6399999999999997,77.3,0.32999999999999996,6,1,48.3,ZONE-RK01
0.6,6.8,95.8,101.9,288.98,0.35000000000000003,1.66,87.6,0.41000000000000003,12,1,42.6,ZONE-HW04
6.5,20.7,58.8,0.0,288.03,0.49,1.6199999999999999,91.2,0.37,12,0,0.0,ZONE-HW04
4.1,11.1,25.5,114.8,294.36,0.9,2.25,92.7,0.08,17,0,0.0,ZONE-HW01
4.9,11.3,46.4,140.5,259.98,0.26,1.39,67.8,0.07,19,1,65.3,ZONE-RK03
4.1,6.6,28.6,96.4,285.35,0.62,3.14,69.1,2.22,7,0,0.0,ZONE-HW03
12.0,62.9,223.3,110.1,259.39,0.21999999999999997,1.0899999999999999,66.8,0.08,19,1,74.1,ZONE-RK03
13.9,34.3,36.3,290.9,287.21,0.36000000000000004,1.74,89.4,0.37,12,1,51.9,ZONE-HW04
7.3,12.3,67.2,23.4,285.57,0.77,3.04,67.9,2.25,7,0,0.0,ZONE-HW03
13.2,39.7,69.2,126.6,288.31,0.46,1.81,87.6,0.44,12,1,36.8,ZONE-HW04
4.6,22.5,61.1,76.3,293.74,0.86,2.29,97.0,0.05,17,1,28.0,ZONE-HW01
23.0,38.1,90.0,11.4,285.53,0.6,3.18,67.3,2.1900000000000004,7,0,0.0,ZONE-HW03
40.5,55.0,120.4,1.4,260.95,0.35,1.01,69.2,0.07,19,1,73.2,ZONE-RK03
3.4,23.4,128.7,52.4,294.67,0.8,2.1700000000000004,94.3,0.060000000000000005,17,1,64.4,ZONE-HW01
39.9,59.7,93.4,8.9,262.74,0.39,1.71,85.4,0.77,15,1,64.9,ZONE-RK04
24.3,32.8,147.7,169.2,288.9,0.49,1.81,88.3,0.45,12,1,70.8,ZONE-HW04
43.1,65.1,121.6,105.5,262.06,0.42000000000000004,1.75,85.6,0.81,15,1,68.9,ZONE-RK04
2.1,29.7,31.4,48.2,285.88,0.46,1.49,93.3,1.06,13,0,0.0,ZONE-HW02
2.5,8.6,31.3,39.6,285.65,0.77,3.04,70.4,2.21,7,0,0.0,ZONE-HW03
14.6,16.9,51.9,14.1,287.49,0.41000000000000003,1.81,87.6,0.4,12,0,0.0,ZONE-HW04
12.8,43.2,83.9,93.8,294.38,0.8300000000000001,2.31,97.2,0.07,17,1,55.2,ZONE-HW01
6.1,49.6,77.9,46.3,286.81,0.49,1.65,89.1,1.1,13,0,0.0,ZONE-HW02
15.7,16.3,69.4,67.5,287.72,0.34,1.89,87.6,0.41000000000000003,12,0,0.0,ZONE-HW04
5.6,8.3,13.1,179.7,267.28,0.8300000000000001,2.77,76.8,0.32999999999999996,6,0,0.0,ZONE-RK01
17.5,21.6,43.7,62.8,274.12,0.4,1.3499999999999999,65.4,0.25,16,1,39.3,ZONE-HW05
27.1,28.4,41.9,154.3,286.58,0.5,1.53,91.8,1.12,13,0,0.0,ZONE-HW02
0.1,6.8,166.5,66.5,265.95,0.56,1.61,93.8,0.63,14,1,67.7,ZONE-RK02
4.6,6.7,8.1,19.6,288.22,0.5,1.8,90.6,0.39,12,0,0.0,ZONE-HW04
32.0,48.1,111.8,175.3,293.93,0.98,2.4000000000000004,92.9,0.05,17,1,65.0,ZONE-HW01
7.9,14.3,50.7,167.1,285.91,0.56,1.6,93.7,1.1400000000000001,13,0,0.0,ZONE-HW02
24.5,26.5,85.5,59.4,285.15,0.6,3.13,67.1,2.1700000000000004,7,0,0.0,ZONE-HW03
35.7,39.6,77.8,148.1,284.3,0.77,3.03,71.6,2.2,7,0,0.0,ZONE-HW03
7.9,27.6,31.3,22.8,263.04,0.41000000000000003,1.74,90.3,0.8400000000000001,15,0,0.0,ZONE-RK04
5.9,93.0,109.6,43.2,259.38,0.22999999999999998,1.1199999999999999,65.6,0.1,19,1,75.3,ZONE-RK03
16.7,22.0,55.3,93.9,268.56,0.81,2.98,74.0,0.27999999999999997,6,0,0.0,ZONE-RK01
30.2,59.7,115.0,9.4,262.82,0.34,1.67,90.9,0.77,15,1,71.9,ZONE-RK04
43.7,48.0,122.5,21.5,285.05,0.58,1.68,88.7,1.1400000000000001,13,1,32.2,ZONE-HW02
40.7,78.9,149.0,17.3,262.26,0.39,1.76,86.2,0.79,15,1,73.6,ZONE-RK04
8.8,37.7,111.2,7.7,265.94,0.5,1.6300000000000001,92.1,0.57,14,1,63.0,ZONE-RK02
49.2,115.5,131.3,121.1,288.48,0.37,1.9,88.5,0.37,12,1,67.0,ZONE-HW04
11.0,29.6,48.5,60.9,274.72,0.25,1.24,64.7,0.15000000000000002,16,1,50.6,ZONE-HW05
19.6,35.5,85.1,84.1,285.92,0.62,2.94,68.9,2.16,7,0,0.0,ZONE-HW03
18.6,20.2,118.4,42.9,293.46,0.9400000000000001,2.2600000000000002,96.9,0.09,17,1,51.8,ZONE-HW01
4.6,12.9,45.9,152.5,294.46,0.98,2.02,97.1,0.05,17,1,28.1,ZONE-HW01
7.1,48.7,53.8,45.2,274.31,0.33999999999999997,1.5,62.4,0.23,16,1,48.5,ZONE-HW05
71.8,115.9,127.7,48.7,293.74,0.88,2.06,93.0,0.09,17,1,73.1,ZONE-HW01
4.0,19.8,95.5,103.3,259.73,0.38,1.31,65.2,0.07,19,1,70.3,ZONE-RK03
3.9,80.5,125.4,33.5,286.82,0.45,1.43,92.7,1.08,13,1,59.7,ZONE-HW02
10.5,38.4,79.4,46.6,268.47,0.73,2.76,75.2,0.32999999999999996,6,0,0.0,ZONE-RK01
10.5,16.3,100.1,54.6,274.34,0.21999999999999997,1.3399999999999999,63.3,0.19,16,1,60.9,ZONE-HW05
2.1,45.7,180.4,206.0,287.93,0.38,1.8599999999999999,88.6,0.44,12,1,74.1,ZONE-HW04
6.9,11.3,47.8,8.4,267.62,0.79,2.96,72.8,0.32,6,0,0.0,ZONE-RK01
40.8,46.9,61.5,36.5,286.91,0.53,1.34,91.0,1.1300000000000001,13,0,0.0,ZONE-HW02
7.2,54.7,85.2,13.1,261.75,0.4,1.92,85.9,0.8200000000000001,15,1,60.6,ZONE-RK04
4.7,26.0,34.0,66.2,284.56,0.72,2.9,68.5,2.22,7,0,0.0,ZONE-HW03
12.5,50.1,188.9,170.3,293.66,0.99,2.27,95.1,0.060000000000000005,17,1,74.8,ZONE-HW01
43.8,52.2,59.3,25.2,259.66,0.27,1.06,69.4,0.14,19,1,70.7,ZONE-RK03
33.8,141.1,239.2,8.2,285.26,0.76,3.19,67.1,2.21,7,1,47.1,ZONE-HW03
44.2,60.7,61.2,40.9,261.82,0.36000000000000004,1.83,87.9,0.78,15,1,57.5,ZONE-RK04
0.7,24.2,44.9,44.9,284.9,0.6399999999999999,3.05,70.3,2.16,7,0,0.0,ZONE-HW03
14.2,75.1,129.3,39.8,294.31,0.9,2.1300000000000003,98.0,0.05,17,1,66.1,ZONE-HW01
25.7,96.5,102.9,53.1,288.54,0.39,1.54,91.1,0.43000000000000005,12,1,60.2,ZONE-HW04
5.0,6.4,61.6,139.0,285.85,0.41000000000000003,1.52,88.6,1.1500000000000001,13,0,0.0,ZONE-HW02
2.7,52.9,148.9,172.0,264.24,0.54,1.4500000000000002,91.1,0.6,14,1,72.2,ZONE-RK02
4.6,74.9,94.2,56.3,265.93,0.59,1.4700000000000002,93.9,0.64,14,1,67.8,ZONE-RK02
0.8,2.1,65.8,41.1,260.68,0.24,1.01,69.4,0.09000000000000001,19,1,68.3,ZONE-RK03
4.4,10.7,66.1,0.0,260.13,0.31,1.02,68.2,0.1,19,1,67.0,ZONE-RK03
24.6,27.1,37.7,34.2,274.33,0.22999999999999998,1.47,65.8,0.24000000000000002,16,1,27.6,ZONE-HW05
9.9,23.1,42.4,232.5,260.08,0.39,1.17,66.2,0.05,19,1,74.5,ZONE-RK03
15.4,16.1,44.2,145.6,284.59,0.7799999999999999,3.19,72.4,2.2,7,0,0.0,ZONE-HW03
5.4,8.4,79.4,65.2,260.44,0.26,1.03,69.3,0.12000000000000001,19,1,67.5,ZONE-RK03
12.7,14.4,22.0,68.2,264.12,0.48,1.46,93.9,0.63,14,0,0.0,ZONE-RK02
3.5,24.5,63.9,23.3,262.28,0.33,1.77,88.5,0.77,15,1,46.0,ZONE-RK04
44.5,99.9,164.0,5.7,263.43,0.36000000000000004,1.96,85.7,0.8200000000000001,15,1,75.0,ZONE-RK04
1.7,22.1,30.9,268.0,259.41,0.22999999999999998,1.1099999999999999,67.0,0.11,19,1,71.1,ZONE-RK03
2.6,22.7,45.3,71.4,274.21,0.32999999999999996,1.39,66.0,0.18000000000000002,16,1,40.0,ZONE-HW05
2.1,19.0,35.1,153.1,287.31,0.48000000000000004,1.8,90.3,0.44,12,0,0.0,ZONE-HW04
0.6,74.1,163.6,24.7,267.76,0.88,2.65,74.8,0.31,6,1,66.4,ZONE-RK01
23.4,24.4,194.8,52.3,288.52,0.34,1.54,92.0,0.41000000000000003,12,1,71.5,ZONE-HW04
5.4,18.9,22.3,318.0,285.48,0.5700000000000001,1.5,92.2,1.09,13,0,0.0,ZONE-HW02
0.6,32.5,61.7,208.2,268.28,0.8700000000000001,2.71,76.3,0.27999999999999997,6,1,27.9,ZONE-RK01
4.2,27.0,59.9,85.0,274.66,0.32999999999999996,1.2999999999999998,64.1,0.15000000000000002,16,1,56.9,ZONE-HW05
1.1,7.6,19.7,93.8,287.49,0.4,1.74,90.0,0.36000000000000004,12,0,0.0,ZONE-HW04
3.1,28.7,40.8,138.4,288.12,0.47000000000000003,1.65,89.1,0.44,12,0,0.0,ZONE-HW04
42.8,64.7,86.4,18.7,284.08,0.62,3.14,70.9,2.16,7,0,0.0,ZONE-HW03
0.8,10.2,63.3,53.4,264.23,0.55,1.54,93.0,0.64,14,1,46.3,ZONE-RK02
43.2,58.3,117.5,47.0,285.44,0.61,3.06,69.6,2.2,7,0,0.0,ZONE-HW03
10.8,20.1,50.4,44.5,274.07,0.27999999999999997,1.52,66.5,0.19,16,1,42.9,ZONE-HW05
18.4,103.1,123.1,3.0,262.63,0.30000000000000004,1.98,85.6,0.8400000000000001,15,1,72.3,ZONE-RK04
10.3,33.9,43.1,100.0,288.7,0.35000000000000003,1.83,88.1,0.45,12,0,0.0,ZONE-HW04
62.9,150.3,161.3,145.8,262.05,0.46,1.73,89.2,0.81,15,1,74.1,ZONE-RK04
18.3,36.4,75.3,132.6,259.42,0.35,1.22,66.9,0.09000000000000001,19,1,69.9,ZONE-RK03
9.8,23.8,57.8,60.6,260.69,0.37,1.13,68.7,0.12000000000000001,19,1,70.1,ZONE-RK03
3.1,72.5,128.6,70.2,262.13,0.36000000000000004,1.97,85.5,0.79,15,1,71.6,ZONE-RK04
1.6,29.4,35.8,5.7,260.51,0.24,1.3399999999999999,67.9,0.08,19,1,58.2,ZONE-RK03
11.2,26.7,71.1,6.5,286.51,0.59,1.43,88.7,1.11,13,0,0.0,ZONE-HW02
8.5,14.3,231.8,57.7,275.4,0.31,1.5,65.2,0.19,16,1,73.5,ZONE-HW05
17.4,29.2,34.2,260.7,261.69,0.44,1.97,89.0,0.8400000000000001,15,1,60.6,ZONE-RK04
5.1,21.6,74.1,1.8,286.07,0.48,1.67,88.6,1.1500000000000001,13,0,0.0,ZONE-HW02
24.9,48.0,64.3,4.5,294.23,0.99,2.1300000000000003,93.3,0.08,17,0,0.0,ZONE-HW01
2.7,70.3,128.2,20.1,262.6,0.43000000000000005,1.71,88.0,0.8300000000000001,15,1,73.6,ZONE-RK04
1.0,36.2,78.7,36.3,263.25,0.39,1.92,85.9,0.78,15,1,58.7,ZONE-RK04
6.8,14.1,69.5,247.0,288.68,0.38,1.72,89.4,0.39,12,1,59.8,ZONE-HW04
2.9,30.2,57.8,41.4,285.25,0.7799999999999999,3.19,71.5,2.22,7,0,0.0,ZONE-HW03
4.4,56.7,89.9,54.9,286.61,0.45,1.45,93.4,1.1400000000000001,13,1,28.8,ZONE-HW02
5.5,11.5,16.0,87.7,285.15,0.54,1.43,93.0,1.12,13,0,0.0,ZONE-HW02
3.3,38.4,63.1,37.6,275.16,0.21999999999999997,1.5699999999999998,67.9,0.22,16,1,51.2,ZONE-HW05
9.5,23.3,28.6,25.9,265.61,0.52,1.6900000000000002,93.3,0.61,14,0,0.0,ZONE-RK02
16.3,49.2,66.1,43.1,275.64,0.24,1.3099999999999998,67.0,0.2,16,1,56.7,ZONE-HW05
3.2,10.3,11.5,158.9,284.13,0.7999999999999999,2.81,69.7,2.22,7,0,0.0,ZONE-HW03
3.5,11.2,27.6,9.5,285.95,0.54,1.33,90.1,1.1500000000000001,13,0,0.0,ZONE-HW02
15.3,17.6,24.8,72.4,294.14,0.99,2.29,96.3,0.05,17,0,0.0,ZONE-HW01
6.2,43.1,83.9,20.7,260.97,0.24,1.18,68.2,0.12000000000000001,19,1,68.7,ZONE-RK03
15.8,19.5,57.9,40.2,275.89,0.22999999999999998,1.42,66.1,0.18000000000000002,16,1,39.7,ZONE-HW05
4.7,32.5,135.0,477.2,268.42,0.77,2.65,77.9,0.31,6,1,71.9,ZONE-RK01
14.0,29.6,42.4,20.8,260.47,0.25,1.24,69.6,0.07,19,1,61.0,ZONE-RK03
9.8,23.5,146.1,32.2,288.46,0.37,1.54,88.4,0.42000000000000004,12,1,63.8,ZONE-HW04
7.0,21.5,112.1,73.6,284.76,0.69,3.14,68.1,2.18,7,0,0.0,ZONE-HW03
14.3,26.5,111.7,2.7,260.41,0.38,1.2,66.1,0.09000000000000001,19,1,68.4,ZONE-RK03
30.7,52.3,77.7,48.1,264.68,0.55,1.61,89.1,0.61,14,1,64.3,ZONE-RK02
16.5,16.9,119.5,41.4,268.37,0.7200000000000001,2.5999999999999996,77.9,0.25,6,1,34.5,ZONE-RK01
6.3,10.8,39.7,48.0,293.06,0.98,2.23,97.2,0.1,17,0,0.0,ZONE-HW01
7.8,41.9,69.2,227.8,262.77,0.4,1.81,90.9,0.76,15,1,71.0,ZONE-RK04
13.7,63.1,68.9,35.4,260.2,0.31,1.3599999999999999,69.2,0.14,19,1,67.1,ZONE-RK03
6.2,31.5,130.2,5.7,260.63,0.29,1.25,70.6,0.14,19,1,73.7,ZONE-RK03
1.1,58.1,70.1,77.3,265.61,0.46,1.52,91.1,0.57,14,1,64.0,ZONE-RK02
11.7,65.4,72.1,9.7,265.0,0.52,1.8,94.5,0.64,14,1,59.5,ZONE-RK02
12.2,100.0,126.8,27.7,275.66,0.36,1.5799999999999998,66.0,0.16,16,1,68.5,ZONE-HW05
14.0,94.0,184.7,378.0,259.48,0.36,1.08,67.4,0.09000000000000001,19,1,75.3,ZONE-RK03
0.3,3.9,50.9,120.3,288.62,0.48000000000000004,1.78,91.0,0.36000000000000004,12,0,0.0,ZONE-HW04
5.0,13.2,90.5,4.1,274.18,0.32999999999999996,1.5599999999999998,65.4,0.22,16,1,51.5,ZONE-HW05
6.9,28.0,69.1,91.3,275.29,0.26,1.25,66.6,0.18000000000000002,16,1,62.0,ZONE-HW05
6.6,35.1,79.1,55.5,284.87,0.62,2.81,67.6,2.21,7,0,0.0,ZONE-HW03
15.3,24.3,28.7,8.9,284.61,0.7999999999999999,3.11,71.6,2.22,7,0,0.0,ZONE-HW03
3.8,24.6,116.4,84.6,275.66,0.24,1.24,67.4,0.22,16,1,69.7,ZONE-HW05
23.3,36.3,62.2,35.0,260.28,0.35,1.21,65.3,0.08,19,1,65.1,ZONE-RK03
3.2,5.1,49.8,317.1,274.1,0.37,1.5499999999999998,66.4,0.2,16,1,65.5,ZONE-HW05
2.7,4.1,79.7,20.4,286.36,0.41000000000000003,1.39,90.7,1.07,13,0,0.0,ZONE-HW02
26.5,63.0,208.6,36.8,262.92,0.31000000000000005,1.6800000000000002,86.2,0.81,15,1,68.0,ZONE-RK04
16.3,35.1,84.9,41.8,284.41,0.74,3.17,67.0,2.1700000000000004,7,0,0.0,ZONE-HW03
3.1,24.4,62.0,116.5,286.97,0.6,1.63,90.2,1.1300000000000001,13,0,0.0,ZONE-HW02
19.9,52.6,58.6,89.3,267.31,0.8200000000000001,2.8499999999999996,73.5,0.33999999999999997,6,0,0.0,ZONE-RK01
10.4,77.8,204.0,4.0,293.41,0.98,2.29,93.6,0.07,17,1,70.6,ZONE-HW01
25.8,27.0,49.9,54.7,284.75,0.77,2.88,71.7,2.18,7,0,0.0,ZONE-HW03
2.4,43.5,43.9,12.9,268.25,0.78,2.88,74.7,0.32,6,0,0.0,ZONE-RK01
13.0,50.6,174.8,85.6,261.64,0.32,1.6600000000000001,89.7,0.76,15,1,72.1,ZONE-RK04
16.7,31.7,31.8,9.0,260.89,0.25,1.27,70.6,0.09000000000000001,19,1,59.0,ZONE-RK03
11.5,45.2,72.2,91.8,294.71,0.85,2.3000000000000003,94.4,0.09,17,1,41.5,ZONE-HW01
11.1,13.4,24.1,128.3,265.11,0.5,1.4500000000000002,95.0,0.6,14,1,38.4,ZONE-RK02
19.4,86.9,93.2,323.9,261.58,0.38,1.6300000000000001,89.2,0.76,15,1,71.3,ZONE-RK04
3.5,3.9,302.0,23.1,285.88,0.43,1.54,88.2,1.1400000000000001,13,1,73.9,ZONE-HW02
16.5,22.3,65.7,164.1,263.04,0.44,1.62,85.1,0.77,15,1,66.7,ZONE-RK04
5.8,39.1,49.5,68.6,294.84,0.87,2.08,95.9,0.05,17,0,0.0,ZONE-HW01
6.2,13.3,32.1,13.8,260.89,0.3,1.0899999999999999,68.8,0.08,19,1,57.8,ZONE-RK03
34.8,50.0,64.1,41.6,268.74,0.7100000000000001,2.6999999999999997,75.2,0.31,6,0,0.0,ZONE-RK01
5.8,46.7,224.1,40.3,260.09,0.26,1.04,65.4,0.1,19,1,68.1,ZONE-RK03
29.6,54.6,63.2,82.1,260.45,0.26,1.02,70.4,0.12000000000000001,19,1,66.6,ZONE-RK03
10.8,42.3,152.5,40.6,268.13,0.8600000000000001,2.9099999999999997,72.7,0.27,6,1,54.6,ZONE-RK01
34.7,76.4,109.9,64.7,274.15,0.32999999999999996,1.5599999999999998,67.6,0.21000000000000002,16,1,68.0,ZONE-HW05
5.9,129.2,184.2,3.1,284.9,0.75,3.07,70.7,2.18,7,0,0.0,ZONE-HW03
5.9,35.2,38.1,1.7,287.96,0.48000000000000004,1.68,91.3,0.37,12,0,0.0,ZONE-HW04
9.0,21.1,49.9,21.3,294.27,0.8300000000000001,2.39,98.0,0.09,17,0,0.0,ZONE-HW01
2.7,37.8,73.9,15.6,286.48,0.49,1.42,88.3,1.09,13,0,0.0,ZONE-HW02
5.8,32.7,36.4,11.2,275.7,0.4,1.25,65.8,0.17,16,0,0.0,ZONE-HW05
1.1,51.3,121.1,98.0,284.84,0.6799999999999999,3.09,69.7,2.1900000000000004,7,0,0.0,ZONE-HW03
18.9,52.1,84.5,72.0,285.68,0.53,1.35,91.2,1.07,13,1,32.2,ZONE-HW02
0.6,29.7,104.9,48.6,263.4,0.45,1.9100000000000001,87.2,0.8,15,1,66.7,ZONE-RK04
6.6,16.3,67.8,82.6,284.75,0.6599999999999999,2.96,69.8,2.2,7,0,0.0,ZONE-HW03
30.7,43.3,116.7,57.7,287.6,0.47000000000000003,1.81,89.7,0.36000000000000004,12,1,54.9,ZONE-HW04
32.2,54.7,91.2,60.4,275.78,0.32999999999999996,1.5699999999999998,64.6,0.24000000000000002,16,1,60.2,ZONE-HW05
20.8,121.1,124.9,3.8,262.27,0.43000000000000005,1.71,89.5,0.81,15,1,68.0,ZONE-RK04
41.6,64.2,111.9,46.1,285.15,0.76,2.86,68.9,2.1700000000000004,7,0,0.0,ZONE-HW03
1.5,45.3,114.1,26.1,260.53,0.3,1.24,69.6,0.1,19,1,72.4,ZONE-RK03
5.5,60.1,63.9,149.1,268.35,0.8600000000000001,2.63,72.1,0.33999999999999997,6,0,0.0,ZONE-RK01
4.4,31.4,168.8,79.4,267.66,0.7200000000000001,2.9699999999999998,74.1,0.32,6,1,67.4,ZONE-RK01
8.0,43.1,64.2,22.7,294.68,0.87,2.3600000000000003,95.5,0.08,17,0,0.0,ZONE-HW01
85.6,127.3,179.0,30.7,287.68,0.34,1.6199999999999999,90.8,0.37,12,1,74.5,ZONE-HW04
0.8,1.7,42.1,100.5,259.83,0.31,1.25,65.9,0.11,19,1,64.6,ZONE-RK03
11.6,66.7,68.4,32.0,294.38,0.98,2.39,96.0,0.05,17,1,33.3,ZONE-HW01
4.1,21.9,25.7,215.7,267.27,0.78,2.75,73.0,0.25,6,0,0.0,ZONE-RK01
3.8,80.5,108.2,296.5,286.86,0.52,1.37,93.4,1.1500000000000001,13,1,73.4,ZONE-HW02
12.1,92.2,92.5,96.5,286.77,0.6,1.65,88.4,1.06,13,1,44.4,ZONE-HW02
35.0,39.5,44.6,38.7,285.83,0.62,3.17,72.8,2.1700000000000004,7,0,0.0,ZONE-HW03
40.7,64.2,101.7,10.6,285.58,0.56,1.61,90.1,1.1500000000000001,13,0,0.0,ZONE-HW02
0.0,49.8,54.4,70.3,287.03,0.48000000000000004,1.67,87.0,0.44,12,0,0.0,ZONE-HW04
36.9,43.9,98.6,5.7,262.53,0.5,1.96,85.1,0.78,15,1,56.5,ZONE-RK04
13.9,19.3,85.9,25.1,262.9,0.35000000000000003,2.0,87.0,0.78,15,1,57.7,ZONE-RK04
9.3,36.7,46.1,94.7,288.32,0.37,1.51,91.2,0.44,12,0,0.0,ZONE-HW04
5.4,38.0,46.6,81.6,268.47,0.7000000000000001,2.75,77.4,0.29,6,0,0.0,ZONE-RK01
2.1,18.7,32.9,96.6,268.39,0.75,2.75,74.2,0.3,6,0,0.0,ZONE-RK01
4.6,68.6,179.8,15.3,284.81,0.6699999999999999,3.18,71.3,2.21,7,0,0.0,ZONE-HW03
14.3,17.1,41.9,87.5,287.56,0.32,1.68,90.0,0.43000000000000005,12,0,0.0,ZONE-HW04
16.2,45.6,62.2,33.2,286.72,0.58,1.31,88.8,1.1300000000000001,13,0,0.0,ZONE-HW02
1.6,39.7,74.7,86.4,261.65,0.37,1.6600000000000001,89.8,0.8300000000000001,15,1,66.4,ZONE-RK04
4.3,16.1,36.4,1.8,268.45,0.8500000000000001,2.7399999999999998,77.5,0.26,6,0,0.0,ZONE-RK01
6.3,55.1,168.9,51.1,288.26,0.37,1.77,89.7,0.36000000000000004,12,1,66.8,ZONE-HW04
9.1,10.0,115.7,0.9,264.37,0.54,1.4400000000000002,91.6,0.62,14,1,60.9,ZONE-RK02
43.4,63.6,84.5,180.6,264.77,0.53,1.48,93.9,0.62,14,1,70.4,ZONE-RK02
0.4,26.5,66.3,17.3,259.94,0.35,1.24,70.2,0.09000000000000001,19,1,67.3,ZONE-RK03
8.4,40.1,105.0,0.1,264.35,0.44,1.46,92.3,0.65,14,1,66.3,ZONE-RK02
