location,zone_id,ward,rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,data_source
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,83.1,350.1,686.2,453.0,53.51,0.57,2.58,73.6,0.42,11,1,85.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,72.7,302.3,738.5,459.8,54.04,0.53,2.43,72.8,0.4,11,1,81.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,86.0,313.9,655.7,435.3,54.07,0.62,2.31,72.2,0.42,11,1,85.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,79.3,359.1,606.6,449.5,54.43,0.66,2.56,72.3,0.42,11,1,83.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,88.3,365.2,771.5,455.3,53.74,0.61,2.58,71.5,0.41,11,1,78.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,79.9,361.5,696.2,458.0,53.79,0.62,2.56,70.4,0.41,11,1,80.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,100.0,335.0,683.2,455.6,54.32,0.6,2.41,71.0,0.41,11,1,83.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,83.9,287.5,785.8,470.3,54.11,0.59,2.64,73.0,0.4,11,1,81.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,92.9,286.8,703.9,462.1,53.95,0.55,2.53,69.6,0.34,11,1,83.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,86.2,386.2,699.4,452.7,54.01,0.64,2.63,72.3,0.41,11,1,84.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,75.8,391.1,684.9,457.1,53.82,0.61,2.52,71.0,0.4,11,1,85.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,84.0,379.7,674.4,455.6,53.97,0.57,2.55,71.7,0.4,11,1,84.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,81.9,306.1,824.6,445.9,54.11,0.65,2.54,72.1,0.4,11,1,81.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,70.6,394.1,630.6,447.0,54.0,0.72,2.55,70.6,0.38,11,1,80.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,88.4,409.1,697.4,440.5,54.08,0.6,2.39,71.8,0.43,11,1,78.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,83.3,356.6,716.6,470.3,53.5,0.69,2.64,71.4,0.42,11,1,77.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,80.3,322.6,818.1,443.3,53.77,0.65,2.58,71.5,0.42,11,1,81.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,40.7,186.8,364.0,190.6,53.81,0.61,2.54,71.3,0.38,11,1,81.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,37.6,174.8,415.7,173.8,54.37,0.57,2.48,74.6,0.41,11,1,81.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,45.6,150.5,407.4,212.9,54.13,0.63,2.38,72.1,0.4,11,1,85.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,39.5,165.2,343.9,200.7,54.27,0.64,2.72,70.8,0.43,11,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,43.4,182.3,353.8,185.8,54.02,0.59,2.4,72.1,0.38,11,1,84.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,35.7,183.6,379.5,193.9,54.02,0.57,2.52,71.6,0.41,11,1,81.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,49.0,190.9,345.9,178.6,54.63,0.6,2.47,72.2,0.45,11,1,78.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,47.3,162.4,384.3,194.9,53.94,0.58,2.45,71.7,0.39,11,1,81.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,40.7,195.2,318.6,210.1,53.83,0.62,2.53,70.2,0.43,11,1,80.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,39.4,183.7,404.8,185.1,54.25,0.63,2.34,72.5,0.4,11,1,81.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,39.3,161.0,387.4,176.0,53.85,0.62,2.47,70.5,0.41,11,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,48.9,150.5,317.7,187.7,53.94,0.66,2.45,72.6,0.39,11,1,81.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,38.4,185.9,292.5,191.1,53.92,0.61,2.37,70.6,0.41,11,1,78.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,44.3,161.7,358.0,203.2,53.85,0.55,2.55,70.8,0.4,11,1,79.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,38.0,162.3,413.1,174.4,53.88,0.61,2.41,71.2,0.38,11,1,83.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,50.9,194.6,368.7,175.4,53.83,0.59,2.41,71.9,0.4,11,1,85.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,40.9,167.4,358.4,191.4,54.11,0.57,2.45,74.4,0.39,11,1,85.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,45.8,163.0,365.5,177.9,54.35,0.61,2.46,71.9,0.4,11,1,80.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,38.4,157.0,317.7,198.2,54.06,0.61,2.58,70.5,0.41,11,1,81.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,43.9,144.5,385.4,181.3,53.63,0.62,2.56,72.0,0.41,11,1,80.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,43.7,197.7,338.4,191.5,54.22,0.65,2.52,72.3,0.37,11,1,78.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,35.6,204.6,308.8,225.4,53.64,0.57,2.45,72.9,0.41,11,1,83.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,45.2,202.9,434.4,199.1,53.65,0.51,2.48,73.8,0.42,11,1,83.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,38.0,169.2,379.6,200.0,53.96,0.58,2.42,73.9,0.42,11,1,85.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,44.0,166.4,435.7,190.3,53.93,0.6,2.62,71.4,0.38,11,1,78.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,37.2,199.6,405.3,180.9,54.14,0.64,2.53,73.4,0.39,11,1,84.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,39.5,168.6,368.1,186.7,53.82,0.6,2.47,73.3,0.41,11,1,84.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,34.4,176.3,395.7,188.5,54.15,0.56,2.45,72.1,0.39,11,1,83.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,43.6,169.5,340.2,204.8,54.08,0.62,2.35,71.3,0.39,11,1,84.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,47.0,183.4,346.5,184.0,53.7,0.64,2.36,74.1,0.43,11,1,84.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,47.4,174.9,359.4,188.6,53.91,0.6,2.36,71.4,0.37,11,1,84.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,37.0,179.8,422.5,190.1,53.98,0.58,2.68,72.6,0.42,11,1,83.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,47.9,178.8,266.5,181.9,53.94,0.55,2.53,72.7,0.38,11,1,83.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,39.7,178.3,387.7,185.0,54.02,0.6,2.56,71.7,0.41,11,1,84.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,40.0,139.5,376.9,192.0,53.99,0.58,2.4,71.5,0.42,11,1,79.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,33.2,121.1,268.1,139.0,53.93,0.5,2.54,71.0,0.38,11,1,81.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,27.7,117.0,288.7,120.3,54.15,0.66,2.41,71.9,0.43,11,1,82.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,24.1,111.5,206.4,131.2,53.81,0.57,2.65,73.2,0.4,11,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,35.3,121.0,243.3,123.3,54.1,0.54,2.76,70.0,0.45,11,1,83.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,26.3,111.3,265.3,118.2,53.83,0.58,2.6,71.8,0.41,11,1,81.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,25.0,110.9,321.1,114.7,54.03,0.65,2.4,72.3,0.4,11,1,80.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,28.3,140.7,257.5,138.9,54.0,0.62,2.57,73.3,0.4,11,1,84.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,30.0,110.1,287.6,99.9,53.84,0.62,2.59,71.0,0.43,11,1,77.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,30.7,124.9,227.5,121.8,53.97,0.67,2.69,73.3,0.39,11,1,78.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,29.1,127.4,272.5,111.5,54.01,0.65,2.39,72.2,0.42,11,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,25.7,123.0,270.7,110.0,54.27,0.61,2.58,72.3,0.4,11,1,80.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,28.9,119.4,255.1,135.7,54.66,0.6,2.47,71.8,0.44,11,1,84.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,22.5,130.4,247.8,130.3,54.17,0.57,2.41,71.3,0.41,11,1,81.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,26.1,113.1,300.7,114.1,53.64,0.62,2.39,70.8,0.41,11,1,78.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,29.8,115.0,225.3,94.7,53.95,0.57,2.56,72.6,0.36,11,1,82.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,30.4,108.4,231.8,119.1,54.31,0.59,2.64,72.4,0.4,11,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,29.9,128.4,269.4,130.3,54.02,0.56,2.64,72.5,0.4,11,1,81.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,25.8,109.2,286.0,112.4,53.7,0.63,2.52,70.7,0.43,11,1,78.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,33.2,135.5,262.4,123.5,54.28,0.57,2.54,71.3,0.38,11,1,82.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,28.1,120.9,213.4,129.2,53.98,0.58,2.53,74.0,0.42,11,1,83.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,28.1,113.1,253.3,117.7,53.9,0.54,2.38,72.9,0.42,11,1,85.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,31.0,132.3,247.2,137.1,53.97,0.59,2.38,70.9,0.39,11,1,85.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,32.1,114.4,264.5,137.5,54.24,0.62,2.47,72.2,0.37,11,1,84.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,30.3,121.2,282.0,126.3,53.83,0.67,2.53,72.9,0.36,11,1,77.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,30.7,112.2,229.4,118.0,54.01,0.58,2.37,74.1,0.39,11,1,82.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,27.9,103.3,256.5,127.4,53.82,0.53,2.48,73.1,0.42,11,1,82.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,32.6,105.0,259.5,110.0,54.08,0.61,2.26,75.0,0.41,11,1,85.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,29.1,138.3,241.1,128.9,53.78,0.61,2.38,71.2,0.4,11,1,80.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,29.5,128.9,238.6,102.1,53.88,0.63,2.56,72.3,0.41,11,1,82.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,28.1,96.0,279.3,123.9,54.04,0.62,2.6,73.2,0.38,11,1,79.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,33.4,118.2,293.7,109.1,53.89,0.61,2.29,72.9,0.37,11,1,83.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,32.6,95.6,215.6,116.2,53.94,0.63,2.61,73.5,0.41,11,1,83.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,32.2,131.4,301.1,105.7,53.77,0.52,2.32,71.6,0.4,11,1,85.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,30.9,135.9,190.2,106.2,53.8,0.57,2.5,70.2,0.41,11,1,83.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,30.4,114.3,233.4,134.6,53.83,0.52,2.54,72.8,0.41,11,1,78.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,13.8,48.7,92.4,50.1,53.87,0.62,2.4,73.5,0.41,11,1,78.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.1,48.5,96.9,38.0,53.42,0.59,2.48,71.7,0.38,11,1,77.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,12.3,45.0,116.1,45.1,53.97,0.56,2.46,72.5,0.41,11,1,84.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.8,39.4,103.0,45.6,54.12,0.65,2.68,72.2,0.38,11,1,74.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.7,54.7,89.3,39.6,54.05,0.6,2.41,71.8,0.44,11,1,79.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,12.7,38.9,112.3,54.6,54.07,0.61,2.53,72.2,0.36,11,1,80.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,10.8,46.8,101.9,42.2,53.8,0.61,2.55,72.6,0.4,11,1,78.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.8,42.8,82.8,47.5,53.69,0.6,2.46,71.4,0.4,11,1,77.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,12.0,41.6,94.1,37.1,54.05,0.67,2.55,71.9,0.37,11,1,74.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,13.2,47.0,85.6,37.3,53.85,0.59,2.63,71.1,0.39,11,1,77.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.3,47.4,106.7,40.5,54.16,0.58,2.73,74.0,0.38,11,1,75.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,13.8,38.6,95.1,36.5,53.87,0.61,2.72,72.9,0.41,11,1,73.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.6,53.0,106.1,35.6,53.64,0.68,2.46,72.0,0.43,11,1,81.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,10.6,50.5,88.8,44.9,53.96,0.56,2.58,72.6,0.4,11,1,74.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.3,42.4,91.8,51.3,54.34,0.61,2.5,71.8,0.42,11,1,78.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.2,43.4,91.3,44.2,54.08,0.62,2.56,70.4,0.41,11,1,75.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,13.2,50.1,92.2,43.7,54.04,0.62,2.39,71.4,0.41,11,1,76.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,10.9,42.2,94.0,50.8,53.78,0.55,2.44,71.0,0.4,11,1,78.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,10.4,43.9,81.7,53.1,54.29,0.53,2.59,72.6,0.43,11,1,73.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,10.2,47.0,98.1,20.6,53.92,0.64,2.59,69.3,0.42,11,1,77.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.4,38.9,99.9,57.2,54.02,0.67,2.53,72.4,0.41,11,1,74.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,12.3,35.7,102.7,49.5,54.11,0.58,2.47,71.9,0.41,11,1,81.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.9,41.6,101.8,35.9,53.93,0.6,2.52,71.8,0.41,11,1,80.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.2,51.8,94.9,50.3,53.77,0.59,2.63,70.8,0.4,11,1,77.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,13.8,37.4,86.2,39.9,53.82,0.64,2.52,72.4,0.42,11,1,72.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.6,39.7,84.7,44.0,54.17,0.56,2.51,72.7,0.37,11,1,75.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.1,45.4,86.4,32.1,54.14,0.65,2.52,71.4,0.43,11,1,73.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.9,39.5,115.8,48.0,53.99,0.62,2.6,72.0,0.43,11,1,80.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.1,39.6,87.5,43.1,54.13,0.61,2.32,73.0,0.36,11,1,76.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,12.2,46.6,99.7,31.8,53.88,0.63,2.39,72.2,0.39,11,1,75.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,9.6,43.3,83.6,32.2,54.15,0.61,2.58,71.8,0.36,11,1,74.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,14.2,41.1,105.4,41.6,54.05,0.63,2.51,72.6,0.4,11,1,76.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,8.3,51.2,103.3,51.5,53.84,0.6,2.43,73.8,0.4,11,1,78.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.7,36.9,107.5,44.0,54.23,0.64,2.48,72.5,0.42,11,1,79.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,11.3,49.4,92.0,61.3,54.25,0.58,2.39,71.7,0.41,11,1,74.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,2.5,12.3,25.5,1.3,54.07,0.59,2.58,72.8,0.4,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,3.1,14.7,24.9,0.0,54.59,0.62,2.4,72.5,0.38,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,2.7,10.4,22.8,15.1,53.95,0.54,2.46,72.7,0.42,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,3.2,13.4,24.1,7.4,54.07,0.65,2.45,71.2,0.4,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,3.1,11.8,24.2,0.0,54.27,0.55,2.57,71.7,0.44,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,2.9,12.3,25.3,27.7,54.19,0.61,2.48,71.2,0.41,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,3.4,15.0,26.8,8.4,53.95,0.57,2.48,73.7,0.4,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,2.9,12.1,24.5,13.1,54.16,0.6,2.43,72.6,0.4,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,3.4,10.2,26.3,0.0,54.0,0.6,2.54,73.6,0.43,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,2.4,13.7,20.7,22.9,53.91,0.57,2.41,71.6,0.39,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,3.0,9.1,22.5,21.5,54.24,0.64,2.46,72.2,0.4,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,2.8,11.1,25.8,10.5,53.69,0.6,2.41,72.8,0.39,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,2.9,11.6,24.1,4.8,54.08,0.6,2.53,71.3,0.4,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Jalukbari / Gauhati University,ZONE-NE04,Ward 02,3.6,12.3,24.5,8.0,54.13,0.58,2.42,73.3,0.44,11,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
