state,district,soil_type,nitrogen,phosphorus,potassium,ph_level,rainfall_mm,temperature_c,crop,season,yield_q_acre,cost_per_acre,mandi_price_per_q,peak_selling_month,peak_selling_window,weather_risk
Haryana,Hisar,Sandy Loam,98,53,65,5.3,557.9,27.2,Paddy (Rice),Kharif,14.8,7601.0,2243.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Clay,90,32,54,6.1,472.0,26.3,Paddy (Rice),Kharif,18.5,8376.0,2228.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,100,59,44,6.5,282.2,27.2,Paddy (Rice),Kharif,12.5,7895.0,2299.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Clay,102,44,37,6.4,461.4,26.7,Paddy (Rice),Kharif,16.5,8102.0,2424.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Loamy,117,68,47,6.1,428.4,28.9,Paddy (Rice),Kharif,12.1,7865.0,2193.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Loamy,91,66,49,6.8,543.1,26.6,Paddy (Rice),Kharif,10.2,8066.0,2397.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,110,55,49,6.3,306.1,27.8,Paddy (Rice),Kharif,10.2,8154.0,2279.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,102,60,43,6.4,464.4,23.4,Paddy (Rice),Kharif,15.0,7834.0,2386.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Sandy Loam,96,52,63,6.5,411.8,28.3,Paddy (Rice),Kharif,11.3,7499.0,2179.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,108,44,64,6.5,480.4,29.4,Paddy (Rice),Kharif,13.8,8387.0,2300.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Clay,111,78,38,6.8,513.9,27.0,Paddy (Rice),Kharif,17.1,7548.0,2316.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,85,51,68,6.5,580.7,25.3,Paddy (Rice),Kharif,20.2,8376.0,2481.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,99,78,57,6.1,410.1,25.7,Paddy (Rice),Kharif,18.1,7608.0,2234.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Sandy Loam,127,46,45,5.9,492.8,28.2,Paddy (Rice),Kharif,12.8,8130.0,2269.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Clay,92,45,59,6.2,516.7,25.4,Paddy (Rice),Kharif,14.9,8022.0,2246.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,119,35,57,5.7,395.4,27.8,Paddy (Rice),Kharif,13.6,8192.0,2287.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Sandy Loam,107,37,54,6.5,651.9,26.2,Paddy (Rice),Kharif,11.2,8414.0,2325.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Sandy Loam,67,53,39,5.8,479.4,27.3,Paddy (Rice),Kharif,12.8,7653.0,2441.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Sandy Loam,116,29,49,6.2,300.7,27.1,Paddy (Rice),Kharif,10.3,7858.0,2476.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Clay,102,69,52,6.2,567.0,29.3,Paddy (Rice),Kharif,14.9,8054.0,2346.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Sandy Loam,95,47,42,6.0,462.5,23.4,Paddy (Rice),Kharif,10.3,8230.0,2305.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,124,61,43,5.9,376.8,28.0,Paddy (Rice),Kharif,13.8,8337.0,2271.0,November,Nov 05–Nov 22,Medium
Haryana,Hisar,Alluvial,203,84,123,6.8,213.9,25.4,Sugarcane,Annual,185.3,17797.0,339.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,176,83,134,7.3,574.3,28.5,Sugarcane,Annual,189.5,18031.0,365.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,204,82,117,6.7,531.7,23.6,Sugarcane,Annual,200.8,18125.0,381.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,196,81,128,6.3,437.1,25.4,Sugarcane,Annual,266.7,18382.0,352.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,165,72,119,6.9,439.4,27.7,Sugarcane,Annual,176.0,18496.0,378.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,160,97,132,7.5,496.7,25.7,Sugarcane,Annual,209.1,18020.0,354.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,184,90,114,6.9,473.6,24.5,Sugarcane,Annual,145.6,18244.0,340.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,180,72,122,7.2,394.2,23.1,Sugarcane,Annual,184.2,18306.0,340.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,143,80,134,7.1,487.0,26.4,Sugarcane,Annual,235.3,19246.0,375.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,153,67,126,7.0,612.6,25.9,Sugarcane,Annual,229.7,18374.0,345.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,191,73,114,7.2,446.5,29.5,Sugarcane,Annual,218.6,19203.0,370.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,200,88,112,6.6,200.0,27.8,Sugarcane,Annual,155.6,19512.0,341.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,181,71,139,6.9,420.4,27.0,Sugarcane,Annual,203.8,19570.0,352.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,172,76,129,7.3,570.1,28.6,Sugarcane,Annual,233.3,18665.0,356.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,194,57,127,6.9,460.0,27.5,Sugarcane,Annual,238.1,17623.0,375.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,180,84,120,6.8,344.3,27.2,Sugarcane,Annual,163.2,17672.0,338.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,191,91,117,6.8,660.0,28.4,Sugarcane,Annual,236.1,17663.0,383.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,213,73,126,7.0,296.5,24.7,Sugarcane,Annual,243.7,18516.0,348.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,172,87,113,6.9,441.5,23.2,Sugarcane,Annual,197.2,19819.0,353.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,174,84,122,7.4,424.0,25.8,Sugarcane,Annual,144.0,18198.0,341.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,162,82,115,6.8,321.0,29.4,Sugarcane,Annual,218.7,19591.0,373.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,194,86,126,6.6,525.7,24.7,Sugarcane,Annual,143.5,19292.0,335.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,173,80,111,7.1,460.1,25.2,Sugarcane,Annual,293.2,19823.0,363.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,209,86,122,7.1,570.2,26.2,Sugarcane,Annual,209.3,19534.0,367.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,181,67,134,7.4,315.8,23.5,Sugarcane,Annual,202.1,18714.0,338.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,188,80,127,6.7,518.9,26.9,Sugarcane,Annual,235.6,19428.0,367.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,171,80,119,6.9,468.1,26.8,Sugarcane,Annual,135.2,19821.0,366.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,188,89,109,6.9,398.9,27.6,Sugarcane,Annual,176.3,19137.0,371.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,187,72,128,7.2,386.5,26.7,Sugarcane,Annual,132.1,17824.0,351.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,174,62,118,7.4,670.2,25.3,Sugarcane,Annual,245.5,19331.0,335.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,184,74,121,7.3,360.4,26.9,Sugarcane,Annual,228.8,19436.0,347.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,197,91,128,7.1,640.9,26.0,Sugarcane,Annual,153.7,19567.0,381.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,173,78,131,7.2,446.9,24.3,Sugarcane,Annual,170.3,17756.0,338.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,173,74,122,6.2,369.4,28.6,Sugarcane,Annual,216.5,19037.0,358.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,172,87,119,7.0,413.6,28.9,Sugarcane,Annual,249.3,18003.0,351.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,183,88,123,7.2,333.2,27.0,Sugarcane,Annual,171.2,19045.0,348.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,185,73,119,7.1,450.3,24.4,Sugarcane,Annual,211.1,19778.0,369.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,194,91,136,7.0,572.6,26.7,Sugarcane,Annual,261.6,18275.0,378.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,171,75,127,7.0,448.8,25.8,Sugarcane,Annual,134.7,17613.0,377.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,190,75,118,7.2,430.8,26.6,Sugarcane,Annual,231.5,18454.0,359.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,171,86,124,7.5,513.0,26.3,Sugarcane,Annual,248.4,19478.0,354.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,159,82,113,7.1,456.6,29.2,Sugarcane,Annual,202.9,19845.0,337.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,167,90,107,7.1,507.9,27.0,Sugarcane,Annual,194.1,19227.0,381.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,150,79,123,7.1,582.4,25.2,Sugarcane,Annual,164.3,19074.0,354.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,184,77,131,7.1,422.7,30.4,Sugarcane,Annual,199.4,17655.0,343.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,209,81,121,6.9,535.9,26.1,Sugarcane,Annual,165.4,18656.0,376.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,159,87,130,7.0,491.3,28.4,Sugarcane,Annual,238.2,18871.0,372.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,139,71,114,6.7,378.7,20.0,Sugarcane,Annual,267.6,17605.0,348.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,177,86,120,7.0,421.9,25.4,Sugarcane,Annual,227.7,19646.0,360.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,174,87,106,6.9,366.0,26.8,Sugarcane,Annual,242.8,17800.0,341.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,216,99,124,7.1,500.0,25.6,Sugarcane,Annual,223.1,19572.0,335.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,153,86,103,6.9,554.4,28.3,Sugarcane,Annual,195.2,19636.0,379.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,173,77,112,7.5,534.9,25.7,Sugarcane,Annual,209.9,18432.0,344.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,193,89,112,6.7,355.6,25.6,Sugarcane,Annual,210.1,17915.0,345.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,164,83,136,7.5,295.2,28.4,Sugarcane,Annual,245.1,18717.0,347.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,162,84,129,6.8,443.4,22.8,Sugarcane,Annual,180.5,19254.0,366.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,176,64,121,7.2,488.3,26.5,Sugarcane,Annual,242.9,17735.0,341.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,171,74,123,7.2,533.2,31.0,Sugarcane,Annual,208.0,18527.0,378.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,170,76,117,6.8,531.9,24.9,Sugarcane,Annual,152.1,19125.0,371.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,191,83,110,7.2,562.0,27.3,Sugarcane,Annual,225.9,17733.0,335.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,152,76,113,6.8,593.3,27.0,Sugarcane,Annual,259.8,19884.0,360.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,181,89,106,7.1,320.2,26.3,Sugarcane,Annual,167.3,18602.0,351.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,189,95,125,7.1,471.6,24.0,Sugarcane,Annual,203.7,18929.0,358.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,190,89,122,6.4,412.5,29.3,Sugarcane,Annual,260.5,18715.0,375.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,157,76,102,7.2,489.3,27.1,Sugarcane,Annual,213.7,19778.0,347.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,158,94,126,7.0,276.9,25.0,Sugarcane,Annual,244.5,18692.0,368.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,193,73,138,7.4,574.2,24.4,Sugarcane,Annual,151.6,19222.0,340.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,191,66,132,6.7,476.9,26.9,Sugarcane,Annual,223.1,17918.0,350.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,186,77,127,6.8,341.8,24.3,Sugarcane,Annual,181.1,19504.0,378.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,189,69,129,7.0,447.3,26.6,Sugarcane,Annual,157.8,19282.0,382.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Alluvial,200,93,121,7.1,505.5,25.6,Sugarcane,Annual,256.8,19224.0,353.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,177,77,97,7.1,540.6,27.4,Sugarcane,Annual,237.1,17673.0,345.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,172,82,125,7.3,536.4,26.7,Sugarcane,Annual,230.9,18048.0,365.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,179,78,136,7.0,452.4,27.9,Sugarcane,Annual,189.6,18209.0,372.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,160,91,136,7.6,417.0,25.2,Sugarcane,Annual,221.4,19229.0,382.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,168,69,115,6.6,446.7,29.1,Sugarcane,Annual,212.3,17822.0,378.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,200,61,128,6.8,508.4,26.6,Sugarcane,Annual,165.4,19005.0,370.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Clay,190,84,107,6.8,545.8,28.3,Sugarcane,Annual,224.2,19842.0,354.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Sandy Loam,188,92,119,6.7,405.2,28.4,Sugarcane,Annual,156.1,19346.0,344.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,178,78,111,7.1,379.4,28.6,Sugarcane,Annual,203.0,19961.0,365.0,January,Jan 10–Feb 15,Low
Haryana,Hisar,Loamy,109,52,50,6.3,656.8,28.2,Maize,Kharif,25.0,5570.0,1968.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,134,74,42,6.8,458.1,27.5,Maize,Kharif,19.3,5237.0,2017.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,130,56,45,6.8,558.4,28.8,Maize,Kharif,17.4,5378.0,2227.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,114,54,33,6.1,427.1,27.3,Maize,Kharif,17.5,5366.0,2159.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,104,72,55,6.8,571.7,30.7,Maize,Kharif,23.8,4994.0,2202.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,127,52,38,6.7,378.1,25.7,Maize,Kharif,13.7,5279.0,1983.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,129,64,64,6.9,530.6,24.4,Maize,Kharif,16.5,5353.0,2218.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,122,68,57,7.0,381.0,21.8,Maize,Kharif,14.0,5461.0,2192.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,110,54,22,6.6,363.7,28.8,Maize,Kharif,14.3,5540.0,2089.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,141,63,44,6.1,467.9,25.4,Maize,Kharif,18.6,5144.0,2217.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,130,68,51,6.5,576.8,27.3,Maize,Kharif,15.1,5132.0,2138.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,116,57,42,6.7,588.4,27.5,Maize,Kharif,15.5,5462.0,2201.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,110,47,59,6.7,588.8,24.3,Maize,Kharif,16.3,5357.0,2068.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,121,59,58,6.4,437.6,22.5,Maize,Kharif,23.3,5578.0,2164.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,140,70,72,7.2,537.8,26.9,Maize,Kharif,17.2,5119.0,2068.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,143,64,27,6.5,683.7,24.6,Maize,Kharif,25.7,5422.0,1981.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,114,62,61,6.4,375.2,20.4,Maize,Kharif,16.1,5439.0,2064.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,114,65,66,6.6,484.7,26.7,Maize,Kharif,14.8,5275.0,2149.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,100,75,48,6.4,239.9,25.2,Maize,Kharif,13.4,5019.0,2043.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,123,70,46,6.1,200.0,25.7,Maize,Kharif,14.9,5206.0,2106.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,144,50,57,6.1,395.3,26.4,Maize,Kharif,18.2,5078.0,2228.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,144,64,60,6.7,370.4,24.7,Maize,Kharif,14.6,5246.0,2171.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,115,73,68,6.4,463.6,23.8,Maize,Kharif,15.0,5310.0,2084.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,113,57,58,6.5,587.3,33.5,Maize,Kharif,18.1,5326.0,2061.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,105,38,50,6.4,544.2,26.4,Maize,Kharif,15.3,5290.0,2015.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,129,47,50,6.6,308.3,28.0,Maize,Kharif,19.3,5301.0,2248.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,115,58,49,6.3,425.5,26.4,Maize,Kharif,18.0,5465.0,2223.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,123,71,33,5.9,533.9,25.6,Maize,Kharif,22.7,5148.0,2140.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,122,58,50,6.4,693.2,25.2,Maize,Kharif,16.4,5005.0,2141.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,140,55,47,6.6,504.5,28.2,Maize,Kharif,21.1,5566.0,2198.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,109,72,50,6.7,396.9,26.5,Maize,Kharif,14.0,5571.0,2043.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,119,72,48,6.2,467.4,25.3,Maize,Kharif,12.6,5013.0,2087.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,94,81,56,6.0,200.0,25.3,Maize,Kharif,12.4,5316.0,2130.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,130,55,54,6.5,502.0,24.8,Maize,Kharif,23.6,5367.0,2018.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,133,44,32,7.0,484.9,29.5,Maize,Kharif,21.2,5287.0,2062.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,122,66,59,6.2,694.1,24.7,Maize,Kharif,16.3,5119.0,2196.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,119,75,42,6.7,489.7,26.2,Maize,Kharif,16.5,5293.0,2177.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,163,66,57,6.7,278.3,26.5,Maize,Kharif,13.1,5142.0,2144.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,119,72,34,6.2,394.3,25.1,Maize,Kharif,15.1,5142.0,2042.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,123,62,35,6.1,310.6,26.5,Maize,Kharif,12.5,5062.0,2113.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,123,61,45,6.9,461.1,27.0,Maize,Kharif,20.2,5480.0,2039.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,119,62,43,5.9,657.4,25.8,Maize,Kharif,23.1,5341.0,2099.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,103,59,38,6.1,485.4,25.3,Maize,Kharif,17.9,5327.0,2190.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,140,43,50,6.7,474.9,27.0,Maize,Kharif,15.4,5128.0,2211.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,110,45,58,7.0,305.6,27.0,Maize,Kharif,10.3,5488.0,2096.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,139,43,43,6.4,542.5,26.9,Maize,Kharif,20.1,5606.0,2073.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,109,48,44,6.7,265.5,26.4,Maize,Kharif,12.1,4951.0,2054.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,93,46,48,6.7,399.2,29.8,Maize,Kharif,18.8,5452.0,1990.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,110,43,28,6.2,588.6,27.7,Maize,Kharif,23.0,5287.0,2052.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,122,64,45,5.9,325.5,23.9,Maize,Kharif,17.9,5207.0,2007.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,123,72,74,6.7,639.5,27.8,Maize,Kharif,15.8,4953.0,2104.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,142,57,56,6.0,336.2,27.2,Maize,Kharif,15.4,5412.0,2017.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,131,67,41,6.5,454.7,28.0,Maize,Kharif,14.4,5460.0,2207.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,110,34,59,7.3,343.8,23.3,Maize,Kharif,15.1,5191.0,1972.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,101,41,49,5.9,487.6,26.5,Maize,Kharif,14.8,5018.0,2154.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,109,56,55,6.1,372.7,28.4,Maize,Kharif,14.8,5390.0,2050.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,117,42,43,6.0,352.4,27.4,Maize,Kharif,16.0,5615.0,2140.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,117,70,56,6.6,431.6,26.0,Maize,Kharif,15.5,5272.0,2061.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,138,61,39,6.3,535.2,25.9,Maize,Kharif,18.1,5023.0,2112.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,147,53,61,6.7,660.5,23.9,Maize,Kharif,17.2,5199.0,1978.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,137,71,58,5.9,273.9,27.4,Maize,Kharif,13.0,5079.0,2008.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,109,70,57,6.7,640.7,26.2,Maize,Kharif,17.8,5287.0,2144.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,136,47,52,6.5,283.8,24.7,Maize,Kharif,14.4,5352.0,2068.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,93,48,42,6.5,654.2,24.0,Maize,Kharif,23.3,5047.0,2239.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,121,54,48,6.2,497.4,28.4,Maize,Kharif,17.6,5601.0,2222.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,146,74,61,6.3,555.8,23.2,Maize,Kharif,20.9,5496.0,2038.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,113,68,48,6.5,509.7,24.6,Maize,Kharif,15.6,5563.0,2137.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,132,51,43,6.6,242.7,28.6,Maize,Kharif,14.2,5377.0,2097.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,141,71,46,6.5,599.6,25.5,Maize,Kharif,15.8,5509.0,2234.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,135,75,53,6.5,449.4,26.4,Maize,Kharif,11.3,5612.0,2029.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,123,67,53,6.7,612.0,28.0,Maize,Kharif,23.6,5409.0,2089.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,128,67,47,6.1,556.3,24.0,Maize,Kharif,17.2,5392.0,2001.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,115,72,51,6.5,499.4,28.5,Maize,Kharif,13.0,5455.0,2166.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,105,43,48,6.8,457.8,25.3,Maize,Kharif,14.5,5010.0,2061.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,132,75,53,6.1,594.5,27.3,Maize,Kharif,15.2,5086.0,2246.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,107,64,29,6.1,498.5,26.4,Maize,Kharif,20.4,5136.0,2133.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Alluvial,121,51,44,6.5,466.0,27.3,Maize,Kharif,16.0,5459.0,2104.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Clay,141,56,44,6.7,519.5,27.9,Maize,Kharif,17.4,5012.0,2025.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Loamy,133,66,41,6.8,491.9,25.0,Maize,Kharif,18.3,5503.0,2102.0,October,Oct 15–Nov 05,Medium
Haryana,Hisar,Sandy Loam,103,52,37,6.6,415.9,28.8,Maize,Kharif,20.0,5347.0,2059.0,October,Oct 15–Nov 05,Medium
Punjab,Ludhiana,Loamy,81,29,41,6.8,910.0,22.3,Mustard,Rabi,7.5,4029.0,5686.0,March,March 12–25,Medium
Punjab,Ludhiana,Alluvial,107,49,57,6.5,585.9,25.0,Mustard,Rabi,11.5,4453.0,5567.0,March,March 12–25,Medium
