location,zone_id,ward,rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,data_source
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.8,8.1,19.7,5.2,293.62,0.86,2.18,94.5,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.2,7.6,18.1,3.8,293.93,0.9,2.04,95.3,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.5,7.8,16.1,5.1,294.31,0.9,2.15,95.3,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.2,8.4,20.3,0.0,294.3,0.83,2.37,95.6,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.6,8.4,18.3,7.6,293.84,0.87,2.14,95.6,0.06,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.4,8.0,16.7,9.7,294.07,0.91,2.16,93.7,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.9,6.8,18.7,0.0,294.01,0.85,2.27,93.4,0.08,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,2.6,7.8,17.1,0.0,293.95,0.91,2.15,97.0,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.06,0.9,2.31,94.4,0.1,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,293.79,0.89,2.3,96.8,0.12,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,14.7,293.91,0.91,2.11,96.7,0.17,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,2.2,293.95,0.96,2.25,95.1,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,293.78,0.86,2.22,95.6,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,2.5,294.21,0.92,2.3,96.1,0.08,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.02,0.88,2.15,94.9,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,293.93,0.94,2.23,96.5,0.06,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.39,0.87,2.31,93.9,0.1,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.17,0.9,2.23,93.4,0.11,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,293.73,0.89,2.06,95.2,0.06,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,6.9,293.96,0.95,2.09,93.6,0.06,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,9.3,294.23,0.95,2.3,96.1,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,11.9,294.26,0.86,2.31,96.2,0.13,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,1.1,294.19,0.94,2.27,95.4,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,14.2,293.85,0.92,2.26,94.3,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.34,0.94,2.15,96.0,0.1,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.8,293.91,0.85,2.21,94.8,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.13,0.96,2.37,94.1,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.2,0.9,2.08,93.6,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,293.91,0.9,2.08,94.4,0.14,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.11,0.88,2.12,93.9,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,10.5,293.95,0.87,2.28,94.2,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.46,0.87,2.12,96.2,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,4.3,294.18,0.89,2.25,94.8,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,293.86,0.94,2.38,94.3,0.18,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.08,0.9,2.09,95.1,0.08,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,10.0,294.0,0.9,2.44,94.1,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,1.5,294.26,0.91,2.29,95.0,0.09,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,293.87,0.92,2.25,95.2,0.08,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,1.2,293.95,0.81,2.08,95.3,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.25,0.89,2.03,92.6,0.08,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.04,0.86,2.19,96.3,0.06,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,0.0,294.14,0.96,2.27,95.2,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Har Ki Pauri / Canal Ghats,ZONE-HW01,Ward 01,0.0,0.0,0.0,7.3,294.4,0.86,2.25,95.7,0.05,17,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,46.3,196.9,380.3,166.0,285.87,0.53,1.5,91.1,1.12,13,1,66.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,50.1,160.7,389.4,178.6,286.14,0.53,1.58,90.3,1.03,13,1,65.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,38.9,164.2,411.7,189.3,285.81,0.5,1.53,89.4,1.06,13,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,42.6,138.7,364.4,190.2,285.67,0.46,1.27,91.5,1.11,13,1,69.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,37.4,139.0,315.0,179.9,285.91,0.45,1.57,88.6,1.19,13,1,69.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,37.1,165.8,360.0,182.2,285.98,0.5,1.66,90.8,1.09,13,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,44.1,159.6,310.1,213.0,285.73,0.5,1.57,90.7,1.13,13,1,69.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,44.3,151.7,413.2,190.6,286.12,0.55,1.52,92.3,1.15,13,1,68.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,44.1,150.6,389.6,193.5,285.77,0.51,1.42,91.0,1.19,13,1,69.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,45.5,175.2,389.9,180.6,286.17,0.5,1.48,91.3,1.1,13,1,66.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,33.9,184.9,402.0,191.3,285.86,0.49,1.31,91.6,1.09,13,1,66.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,33.2,160.7,368.0,172.5,285.83,0.61,1.55,92.0,1.14,13,1,69.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,49.6,151.0,355.0,187.6,285.85,0.51,1.47,91.2,1.1,13,1,66.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,40.0,161.5,388.7,192.5,285.85,0.52,1.48,90.1,1.04,13,1,68.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,46.7,171.9,332.1,203.7,285.97,0.5,1.49,90.9,1.03,13,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,46.5,156.0,325.9,190.3,286.06,0.54,1.59,90.7,1.05,13,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,40.7,160.6,397.4,191.5,286.24,0.55,1.44,91.0,1.15,13,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,43.7,172.7,393.2,182.5,286.24,0.39,1.59,92.2,1.14,13,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,38.2,120.8,366.0,189.3,286.19,0.59,1.58,90.6,1.1,13,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,39.7,160.6,369.1,196.3,286.09,0.53,1.54,90.7,1.13,13,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,45.5,183.0,327.3,188.0,285.86,0.56,1.57,90.0,1.09,13,1,67.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,43.7,168.1,296.4,181.9,286.37,0.53,1.56,88.0,1.03,13,1,68.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,39.5,104.6,384.7,183.0,286.21,0.53,1.49,91.2,1.04,13,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,39.0,185.2,317.0,190.5,286.06,0.5,1.59,91.2,1.15,13,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,48.5,170.7,343.6,188.1,285.78,0.5,1.5,91.7,1.15,13,1,68.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,41.4,161.4,328.6,180.9,285.71,0.43,1.58,91.7,1.06,13,1,66.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,45.3,170.9,338.2,197.2,285.63,0.5,1.34,92.6,1.05,13,1,68.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,46.9,180.7,368.1,182.6,286.1,0.57,1.62,90.8,1.1,13,1,65.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,43.4,182.9,387.2,193.2,285.92,0.46,1.57,91.0,1.1,13,1,66.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,36.6,143.8,349.9,181.0,285.94,0.5,1.54,91.4,1.12,13,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,45.0,164.2,416.9,189.6,286.34,0.52,1.37,90.5,1.06,13,1,69.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,41.9,133.6,308.2,186.8,286.24,0.52,1.56,91.4,1.04,13,1,65.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,46.7,181.9,387.5,197.4,286.06,0.48,1.41,90.8,1.0,13,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,36.9,152.8,260.1,188.6,286.05,0.49,1.6,91.4,1.1,13,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,40.0,158.6,417.2,189.3,286.02,0.52,1.57,91.7,1.05,13,1,66.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,58.7,197.6,490.2,235.2,286.16,0.53,1.44,89.8,1.07,13,1,67.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,53.3,241.7,516.9,247.7,285.93,0.5,1.55,90.4,1.09,13,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,58.7,198.3,484.6,239.5,285.89,0.42,1.25,91.8,1.16,13,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,52.8,206.9,473.6,242.6,286.21,0.47,1.57,90.0,1.04,13,1,68.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,48.4,185.5,509.3,256.1,285.82,0.55,1.5,91.2,1.14,13,1,64.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,61.5,180.4,446.5,238.7,286.13,0.55,1.47,90.2,1.16,13,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,56.9,203.7,511.1,232.7,286.25,0.48,1.53,89.3,1.12,13,1,64.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,54.5,212.7,434.4,243.5,286.05,0.48,1.33,90.3,1.05,13,1,64.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,60.9,243.1,585.5,231.9,286.17,0.56,1.42,91.0,1.14,13,1,68.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,54.7,169.8,577.4,243.1,285.72,0.49,1.41,91.1,1.08,13,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,56.2,195.3,462.6,253.6,285.84,0.49,1.44,90.4,1.12,13,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,56.0,220.5,521.9,243.2,285.99,0.56,1.43,92.8,1.12,13,1,65.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,60.6,217.2,530.1,242.3,286.15,0.45,1.43,91.5,1.12,13,1,66.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,70.1,183.8,442.5,232.7,286.33,0.5,1.46,90.0,1.07,13,1,67.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,53.4,243.8,480.0,237.9,285.83,0.52,1.41,90.5,1.15,13,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,49.7,166.4,549.6,229.8,286.08,0.51,1.62,91.4,1.1,13,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,53.7,186.4,526.1,239.0,285.94,0.54,1.59,90.0,1.08,13,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,60.0,205.0,429.9,243.4,286.16,0.48,1.48,91.9,1.04,13,1,68.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,59.0,233.5,456.5,241.2,285.84,0.49,1.44,91.1,1.14,13,1,67.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,52.5,205.4,513.1,234.5,285.73,0.47,1.43,91.3,1.05,13,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,68.8,224.1,446.7,250.4,285.88,0.44,1.51,91.3,1.08,13,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,50.4,236.4,481.3,248.4,286.41,0.5,1.54,90.9,1.11,13,1,64.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,64.8,216.7,538.4,249.7,285.91,0.54,1.64,91.6,1.11,13,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,65.4,230.5,512.0,244.1,286.09,0.46,1.7,90.9,1.16,13,1,68.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,45.4,219.5,467.9,241.5,285.98,0.58,1.42,92.2,1.11,13,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,60.1,236.3,494.2,243.2,286.11,0.53,1.42,90.1,1.1,13,1,65.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,60.2,166.9,567.7,245.3,286.01,0.55,1.59,89.8,1.15,13,1,68.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,58.4,183.2,495.5,239.7,286.27,0.47,1.55,91.1,1.13,13,1,68.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,55.4,187.9,542.8,246.7,285.98,0.57,1.7,91.1,1.11,13,1,65.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,46.6,165.8,404.9,238.0,285.58,0.54,1.43,91.7,1.1,13,1,66.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,52.7,180.1,530.5,246.6,286.28,0.47,1.53,91.8,1.09,13,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,57.2,253.2,511.0,253.2,285.7,0.49,1.59,90.0,1.09,13,1,64.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,50.8,191.8,449.2,257.4,286.07,0.52,1.67,91.6,1.17,13,1,68.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,55.6,197.8,561.0,238.7,286.06,0.44,1.48,91.8,1.08,13,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,52.9,200.3,424.9,242.9,286.17,0.54,1.4,92.2,1.03,13,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,29.0,140.9,281.9,120.5,286.14,0.44,1.58,89.4,1.08,13,1,65.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,38.4,139.8,244.1,100.3,286.11,0.45,1.5,90.6,1.1,13,1,67.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,32.8,125.8,255.2,112.2,286.12,0.46,1.46,92.0,1.18,13,1,65.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,36.4,141.3,305.5,107.0,285.88,0.56,1.59,90.5,1.12,13,1,66.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,34.4,136.4,356.0,104.8,285.84,0.49,1.46,90.1,1.08,13,1,67.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,37.4,134.2,227.3,105.1,286.22,0.56,1.66,91.5,1.03,13,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,32.0,137.4,276.6,107.2,286.21,0.51,1.46,90.3,1.14,13,1,65.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,37.6,120.1,282.7,115.1,285.92,0.52,1.6,91.0,1.15,13,1,64.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,38.4,134.7,331.6,117.6,286.21,0.54,1.38,91.5,1.05,13,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,31.9,138.2,260.1,114.4,286.12,0.47,1.48,91.0,1.1,13,1,66.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,38.0,113.0,275.5,111.8,285.9,0.42,1.43,89.8,1.03,13,1,69.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,33.9,117.1,293.5,116.9,286.19,0.57,1.6,93.0,1.07,13,1,65.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,36.7,125.6,253.4,123.8,285.49,0.49,1.64,91.6,1.08,13,1,64.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,32.5,133.1,310.5,106.3,285.66,0.44,1.43,90.6,1.09,13,1,67.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,36.1,129.1,245.4,103.8,285.84,0.45,1.56,91.1,1.15,13,1,68.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,34.2,122.8,273.3,99.9,286.28,0.51,1.56,91.3,1.11,13,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,34.5,127.6,251.9,104.7,286.16,0.51,1.52,90.8,1.14,13,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,37.3,126.2,279.6,112.4,286.12,0.49,1.6,92.0,1.08,13,1,66.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,28.4,127.7,239.8,107.0,286.19,0.54,1.6,92.0,1.12,13,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,34.2,92.3,279.4,104.3,286.26,0.47,1.57,91.0,1.1,13,1,65.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,37.6,132.1,250.8,111.9,286.18,0.5,1.32,91.5,1.12,13,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Jwalapur / Arya Nagar,ZONE-HW02,Ward 15,35.0,128.4,320.2,112.1,285.85,0.5,1.57,91.0,1.11,13,1,64.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
