state,district,isro_atlas_rank,geographic_region,lithology,elevation_m,slope_deg,soil_thickness_m,soil_saturation_pct,vegetation_ndvi,rainfall_1h_mm,rainfall_24h_mm,previous_7d_rainfall_mm,landslide_probability,landslide_occurred,data_source
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1664.0,40.1,1.3,33.3,0.3,5.7,18.6,86.5,0.8398,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1723.0,40.5,1.1,24.4,0.2,3.2,13.0,54.7,0.7351,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1858.0,41.5,3.0,25.2,0.38,1.2,3.8,14.1,0.6788,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1576.0,45.6,4.3,31.5,0.6,9.3,36.3,126.6,0.9784,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1786.0,42.0,2.5,57.6,0.4,12.4,80.8,256.4,0.9984,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1762.0,47.3,3.0,25.7,0.83,5.7,26.5,70.7,0.8791,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1681.0,46.4,1.0,23.2,0.6,5.6,21.2,65.4,0.7957,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1981.0,42.5,4.8,45.1,0.77,22.7,67.5,235.0,0.9982,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1490.0,50.5,1.5,42.3,0.53,8.0,45.4,241.7,0.9925,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1942.0,46.3,2.5,28.1,0.85,1.9,9.8,48.3,0.6799,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1633.0,48.7,2.9,26.2,0.53,2.2,10.2,46.4,0.8612,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1791.0,37.7,2.5,30.4,0.58,3.3,12.5,40.3,0.6077,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1621.0,46.7,3.4,20.1,0.79,0.1,0.6,2.3,0.5687,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1592.0,41.0,2.5,66.0,0.7,14.3,81.7,344.8,0.9988,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1818.0,44.5,2.4,42.8,0.33,12.3,49.9,227.3,0.9947,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1736.0,45.3,3.1,28.0,0.44,4.6,13.7,69.4,0.8947,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1809.0,44.8,1.9,21.2,0.72,2.5,8.1,28.1,0.5681,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1615.0,45.9,1.9,80.3,0.44,28.5,97.1,528.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1936.0,55.4,2.8,47.4,0.38,16.4,48.9,205.6,0.9989,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1690.0,45.4,2.4,19.7,0.34,1.6,8.6,27.6,0.773,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1761.0,46.9,2.1,56.3,0.78,15.0,49.6,250.2,0.9945,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1678.0,37.4,1.7,25.7,0.55,7.4,23.4,82.3,0.7236,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1645.0,40.5,3.2,17.5,0.67,2.4,7.7,32.8,0.5496,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1709.0,47.4,2.0,39.6,0.35,12.9,57.3,225.3,0.9963,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1540.0,46.4,3.7,31.7,0.36,3.5,15.2,70.5,0.9397,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1624.0,52.4,3.1,31.4,0.82,4.9,14.3,42.4,0.8998,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1606.0,54.1,1.8,42.0,0.22,17.7,58.7,149.1,0.9986,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1643.0,41.4,2.1,34.5,0.83,4.9,20.9,100.0,0.7584,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1556.0,38.9,2.9,40.2,0.57,3.1,20.4,108.6,0.8507,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1795.0,35.3,3.5,54.0,0.4,24.9,75.5,292.7,0.9989,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1729.0,44.3,2.8,62.2,0.41,21.1,95.9,366.3,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,2051.0,48.5,2.7,34.1,0.31,8.3,30.1,84.4,0.9768,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1664.0,51.1,2.1,19.8,0.26,0.3,0.9,3.0,0.8168,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1551.0,50.8,1.8,36.8,0.81,9.2,31.1,136.4,0.9605,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1495.0,44.8,3.4,40.1,0.43,9.7,32.1,133.6,0.9809,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1725.0,49.0,1.9,44.7,0.38,6.3,40.6,171.6,0.9889,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1688.0,46.2,2.5,41.5,0.37,8.3,35.0,164.9,0.9849,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1754.0,50.9,1.7,23.6,0.72,2.5,9.7,43.8,0.7675,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1813.0,54.6,3.8,55.3,0.81,16.8,81.6,359.4,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1679.0,42.7,3.1,37.1,0.6,10.8,45.1,128.3,0.9734,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1856.0,54.4,2.2,21.3,0.84,0.8,3.1,10.9,0.7185,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1840.0,50.8,2.7,33.9,0.47,11.7,41.8,119.1,0.9894,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1536.0,47.4,2.5,39.0,0.52,17.2,73.8,236.4,0.9982,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1886.0,46.8,3.4,24.5,0.82,1.9,12.3,49.2,0.7645,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1707.0,40.4,2.7,37.2,0.46,6.2,36.9,167.1,0.9587,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1789.0,41.9,2.5,51.4,0.6,14.9,60.1,244.4,0.9948,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1805.0,46.3,2.5,50.3,0.33,21.8,65.6,228.0,0.999,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1394.0,44.1,2.2,22.6,0.38,1.7,5.9,20.9,0.7039,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1840.0,36.4,3.2,26.1,0.45,9.7,31.8,86.6,0.8854,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1744.0,46.3,2.3,42.4,0.74,13.3,45.6,233.0,0.9892,1,ISRO NRSC Landslide Atlas of India (2023)
Jammu & Kashmir,Ramban,9,Northwest Himalayas,Shale & Siltstone,1773.0,45.3,2.0,77.2,0.68,24.9,93.0,487.1,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1863.0,43.6,2.2,15.9,0.82,0.6,3.1,10.4,0.3535,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1801.0,36.4,2.0,33.8,0.64,4.1,23.7,103.2,0.7031,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1788.0,42.2,2.6,26.7,0.68,1.0,6.3,27.8,0.5541,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1839.0,40.8,4.0,89.6,0.64,16.2,106.9,581.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1848.0,37.0,2.1,95.5,0.54,38.1,125.8,661.4,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1733.0,45.9,3.2,49.1,0.82,10.1,50.8,227.1,0.9907,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,2157.0,46.9,1.5,39.8,0.63,17.5,54.5,228.0,0.9929,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1518.0,44.6,1.3,19.1,0.42,2.4,10.5,49.9,0.682,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,2044.0,50.2,0.8,44.5,0.22,14.4,50.2,192.2,0.996,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1903.0,46.9,1.3,37.5,0.58,10.7,41.0,143.6,0.9692,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1491.0,39.0,2.4,20.0,0.47,1.0,3.5,13.3,0.45,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1637.0,50.9,3.1,27.3,0.69,3.4,11.6,43.4,0.8718,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1926.0,41.2,2.2,24.7,0.84,5.5,16.8,62.6,0.6089,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1797.0,52.7,2.2,32.2,0.4,7.6,35.2,101.0,0.9825,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1816.0,36.1,3.2,36.3,0.61,5.2,17.1,80.7,0.7471,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1773.0,36.6,2.3,99.0,0.21,36.7,152.2,706.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1678.0,46.2,2.3,37.9,0.34,10.9,40.6,181.1,0.9887,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1829.0,33.4,2.9,42.9,0.67,12.0,43.6,233.5,0.9554,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1660.0,33.9,3.5,23.7,0.76,0.9,5.1,18.9,0.2962,0,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1990.0,54.5,1.6,36.4,0.74,4.7,14.6,53.7,0.9054,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1965.0,48.5,2.8,65.0,0.36,23.4,71.2,360.7,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1835.0,42.1,1.8,35.7,0.74,8.8,58.0,159.5,0.9602,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1611.0,42.4,2.4,47.5,0.24,9.8,45.4,234.7,0.9931,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1982.0,41.2,2.3,35.2,0.59,8.5,43.6,154.4,0.953,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1656.0,40.8,4.2,30.2,0.62,4.9,29.4,130.1,0.927,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1795.0,44.5,2.2,29.1,0.44,1.0,3.8,11.4,0.6775,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1920.0,41.9,2.0,32.1,0.66,7.5,33.1,98.1,0.877,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,2053.0,42.9,2.6,61.9,0.58,21.4,111.2,319.9,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1909.0,33.4,3.8,55.4,0.6,16.7,53.3,271.5,0.9917,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1753.0,45.8,3.7,57.2,0.23,17.7,70.0,308.0,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1888.0,42.5,4.1,54.2,0.85,11.3,47.6,260.2,0.9922,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1660.0,49.4,2.1,64.7,0.76,18.6,77.9,316.9,0.9994,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1936.0,45.6,3.0,55.9,0.36,16.9,92.0,274.6,0.9996,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1847.0,37.4,2.3,22.8,0.2,0.3,1.0,4.0,0.5042,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1891.0,36.5,2.2,37.8,0.79,7.4,26.7,131.7,0.7788,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1934.0,45.7,4.6,37.9,0.43,10.2,36.2,180.7,0.9921,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1897.0,42.6,2.0,29.0,0.42,6.8,37.8,166.3,0.9537,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1905.0,43.6,2.2,40.9,0.27,5.0,21.8,112.1,0.9461,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1798.0,45.7,4.0,18.4,0.27,1.1,3.8,14.5,0.8309,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,2087.0,38.9,1.7,66.1,0.28,25.6,74.1,339.3,0.9994,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1465.0,50.5,2.9,94.7,0.25,29.1,138.2,667.4,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1968.0,35.7,2.7,49.0,0.52,21.9,74.2,277.4,0.9968,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1824.0,43.8,2.5,39.5,0.62,7.7,31.6,147.9,0.9513,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1761.0,48.2,2.0,34.3,0.68,5.0,20.8,100.6,0.9015,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1750.0,41.0,2.8,43.9,0.56,12.7,49.7,227.8,0.9884,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1732.0,38.9,2.0,45.1,0.48,7.2,25.6,129.8,0.9076,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1832.0,49.6,2.6,61.2,0.26,22.6,120.2,330.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1773.0,41.8,2.8,28.0,0.23,5.8,19.9,76.4,0.9097,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1966.0,35.5,1.7,34.8,0.77,5.7,28.1,134.0,0.703,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,2051.0,44.2,2.5,20.1,0.76,2.6,8.2,26.5,0.5584,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1928.0,43.0,1.9,68.0,0.81,37.3,186.2,489.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1826.0,46.2,2.5,34.4,0.62,2.9,15.3,70.5,0.8511,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1713.0,36.9,3.0,49.0,0.72,30.3,100.0,256.9,0.999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1680.0,42.0,2.2,30.7,0.24,4.1,12.5,47.9,0.8366,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1868.0,54.5,1.9,38.0,0.71,6.0,24.4,126.3,0.9668,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1602.0,47.4,2.0,18.5,0.5,0.2,0.9,2.8,0.5971,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1668.0,36.6,1.1,31.1,0.68,11.1,50.2,161.2,0.8954,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1819.0,45.7,3.0,82.5,0.37,32.1,159.5,518.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1781.0,48.3,3.7,32.0,0.39,1.6,4.9,17.3,0.8856,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1815.0,35.2,1.6,30.2,0.22,5.7,26.5,109.8,0.8301,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1971.0,43.4,2.1,30.7,0.62,7.0,23.6,91.6,0.8625,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1811.0,44.1,3.6,74.0,0.25,22.3,89.5,455.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1522.0,40.9,2.3,42.3,0.61,11.2,44.0,233.6,0.9794,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1999.0,41.7,2.3,73.4,0.48,24.7,76.7,415.1,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1793.0,50.7,1.4,47.9,0.69,11.6,37.1,202.3,0.9873,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1551.0,44.6,1.7,64.5,0.54,26.3,79.3,399.0,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1844.0,40.1,2.2,27.4,0.28,2.4,9.4,46.6,0.7292,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1481.0,43.1,2.7,15.0,0.7,1.1,6.2,30.9,0.5015,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,2000.0,50.3,3.7,32.8,0.43,10.7,33.1,108.8,0.9878,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1784.0,38.3,3.9,24.3,0.62,0.5,2.9,13.5,0.4995,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1832.0,33.4,2.3,35.0,0.3,5.0,22.1,116.0,0.8065,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1855.0,45.5,2.6,23.0,0.38,0.9,4.0,12.0,0.7228,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1541.0,41.2,2.9,27.6,0.7,3.3,21.1,61.7,0.7417,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1739.0,51.1,2.7,23.7,0.63,1.3,5.2,26.6,0.7953,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1762.0,38.9,1.2,21.7,0.74,3.6,21.5,79.1,0.5165,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1773.0,40.1,1.4,73.8,0.74,32.9,130.8,490.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1905.0,45.3,2.0,37.4,0.48,4.3,17.7,73.8,0.8839,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1642.0,39.9,2.2,19.7,0.42,2.0,8.8,28.7,0.5704,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1831.0,45.7,1.1,93.7,0.71,31.0,137.2,564.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1699.0,46.5,2.6,19.3,0.73,0.2,1.5,4.2,0.5161,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1803.0,41.4,2.9,29.1,0.73,5.6,23.7,89.6,0.8156,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1996.0,36.8,3.4,87.3,0.7,34.8,177.2,577.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1841.0,40.3,3.1,35.3,0.26,12.2,39.9,146.4,0.9809,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1665.0,40.5,2.7,70.5,0.78,32.1,118.9,377.8,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1871.0,35.2,2.5,34.4,0.32,12.4,39.5,118.0,0.9399,1,ISRO NRSC Landslide Atlas of India (2023)
Uttarakhand,Pithoragarh,10,Northwest Himalayas,Slate & Dolomite,1820.0,43.9,2.2,22.2,0.79,2.3,10.5,37.8,0.5555,1,ISRO NRSC Landslide Atlas of India (2023)
